2007-10-22,123,0
2007-10-23,123,0
2007-10-24,123,0
2007-10-25,123,0
2007-10-26,123,0
2007-10-27,123,0
2007-10-28,123,0
2007-10-29,123,0
2007-10-30,123,0
2007-10-31,123,0
2007-11-01,123,0
2007-11-01,40,0
2007-11-02,123,0
2007-11-02,40,0.0
2007-11-03,123,0
2007-11-03,40,0.0
2007-11-04,123,0
2007-11-04,40,0
2007-11-05,123,0
2007-11-05,40,0.0
2007-11-06,123,0
2007-11-06,40,0.0
2007-11-07,123,0
2007-11-07,40,0.0
2007-11-08,123,0
2007-11-08,40,14.0
2007-11-09,123,0
2007-11-09,40,0
2007-11-10,123,0
2007-11-10,40,0
2007-11-11,123,0
2007-11-11,40,0
2007-11-12,123,0
2007-11-12,40,0.0
2007-11-13,123,0.0
2007-11-13,40,11.0
2007-11-14,123,0
2007-11-14,40,12.0
2007-11-15,123,0
2007-11-15,40,12.0
2007-11-16,123,0
2007-11-16,40,13.0
2007-11-17,123,0
2007-11-17,40,13.0
2007-11-18,123,0
2007-11-18,40,0
2007-11-19,123,0
2007-11-19,40,13.0
2007-11-20,123,0
2007-11-20,40,12.0
2007-11-21,123,0
2007-11-21,40,12.0
2007-11-22,123,0
2007-11-22,40,11.0
2007-11-23,123,0
2007-11-23,40,11.0
2007-11-24,123,0
2007-11-24,40,0
2007-11-25,123,0
2007-11-25,40,0
2007-11-26,123,0
2007-11-26,40,10.0
2007-11-27,123,0
2007-11-27,40,0
2007-11-28,123,0
2007-11-28,40,10.0
2007-11-29,123,0
2007-11-29,40,10.0
2007-11-30,123,0
2007-11-30,40,10.0
2007-12-01,123,1.0
2007-12-01,40,9.0
2007-12-02,123,0
2007-12-02,40,0
2007-12-03,123,1.0
2007-12-03,40,10.0
2007-12-04,123,0.0
2007-12-04,40,10.0
2007-12-05,123,1.0
2007-12-05,40,10.0
2007-12-06,123,1.0
2007-12-06,40,10.0
2007-12-07,123,1.0
2007-12-07,40,8.0
2007-12-08,123,1.0
2007-12-08,40,8.0
2007-12-09,123,0
2007-12-09,40,8.0
2007-12-10,123,2.0
2007-12-10,40,7.0
2007-12-11,123,1.0
2007-12-11,40,7.0
2007-12-12,123,2.0
2007-12-12,40,7.0
2007-12-13,123,2.0
2007-12-13,40,7.0
2007-12-14,123,2.0
2007-12-14,40,7.0
2007-12-15,123,2.0
2007-12-15,40,7.0
2007-12-16,123,0
2007-12-16,40,0
2007-12-17,123,2.0
2007-12-17,40,7.0
2007-12-18,123,2.0
2007-12-18,40,7.0
2007-12-19,123,2.0
2007-12-19,40,7.0
2007-12-20,123,2.0
2007-12-20,40,6.0
2007-12-21,123,0
2007-12-21,40,0
2007-12-22,123,2.0
2007-12-22,40,7.0
2007-12-23,123,0
2007-12-23,40,0
2007-12-24,123,2.0
2007-12-24,40,7.0
2007-12-25,123,0
2007-12-25,40,0
2007-12-26,123,2.0
2007-12-26,40,7.0
2007-12-27,123,2.0
2007-12-27,40,7.0
2007-12-28,123,2.0
2007-12-28,40,6.0
2007-12-29,123,2.0
2007-12-29,40,6.0
2007-12-30,123,0
2007-12-30,40,0
2007-12-31,123,2.0
2007-12-31,40,7.0
2008-01-01,123,2.0
2008-01-01,40,6.0
2008-01-02,123,2.0
2008-01-02,40,6.0
2008-01-03,123,2.0
2008-01-03,40,6.0
2008-01-04,123,2.0
2008-01-04,40,6.0
2008-01-05,123,2.0
2008-01-05,40,6.0
2008-01-06,123,0
2008-01-06,40,0
2008-01-07,123,2.0
2008-01-07,40,6.0
2008-01-08,123,2.0
2008-01-08,40,6.0
2008-01-09,123,2.0
2008-01-09,40,7.0
