2008-03-17,1,104.5,NR,Other,NR,NR,450
2008-03-18,1,102,NR,Other,NR,NR,450
2008-03-19,1,112.5,NR,Other,NR,NR,400
2008-03-20,1,105,NR,Other,NR,NR,375
2008-03-21,1,102,NR,Other,NR,NR,375
2008-03-23,1,94.5,NR,Other,NR,NR,375
2008-03-24,1,107,NR,Other,NR,NR,375
2008-03-25,1,82,NR,Other,NR,NR,400
2008-03-26,1,106.5,NR,Other,NR,NR,400
2008-03-27,1,108,NR,Other,NR,NR,400
2008-03-28,1,107.5,NR,Other,NR,NR,400
2008-03-29,1,102.5,NR,Other,NR,NR,400
2008-03-30,1,104.5,NR,Other,NR,NR,400
2008-03-31,1,105,NR,Other,NR,NR,400
2007-12-01,1,77.5,NR,Chandermukhi,NR,NR,750
2007-12-02,1,75.5,NR,Chandermukhi,NR,NR,750
2007-12-03,1,74.5,NR,Chandermukhi,NR,NR,750
2007-12-04,1,68,NR,Chandermukhi,NR,NR,750
2007-12-05,1,77,NR,Chandermukhi,NR,NR,750
2007-12-06,1,94,NR,Chandermukhi,NR,NR,725
2007-12-07,1,85,NR,Chandermukhi,NR,NR,725
2007-12-08,1,80.5,NR,Chandermukhi,NR,NR,725
2007-12-09,1,79.5,NR,Chandermukhi,NR,NR,725
2007-12-12,1,97.5,NR,Chandermukhi,NR,NR,600
2007-12-13,1,103.5,NR,Chandermukhi,NR,NR,600
2007-12-15,1,119,NR,Other,NR,NR,580
2007-12-16,1,123.5,NR,Other,NR,NR,570
2007-12-17,1,127.5,NR,Other,NR,NR,570
2007-12-18,1,155,NR,Other,NR,NR,500
2007-12-19,1,152.5,NR,Other,NR,NR,500
2007-12-20,1,171,NR,Other,NR,NR,450
2007-12-23,1,180,NR,Other,NR,NR,400
2007-12-24,1,182.5,NR,Other,NR,NR,350
2007-12-25,1,185,NR,Other,NR,NR,350
2007-12-26,1,183.5,NR,Other,NR,NR,350
2007-12-27,1,186.5,NR,Other,NR,NR,330
2007-12-29,1,164,NR,Other,NR,NR,330
2007-12-30,1,186,NR,Other,NR,NR,325
2007-12-31,1,192.5,NR,Other,NR,NR,325
2006-01-01,1,161,NR,Red,NR,435,NR
2006-01-02,1,162.5,NR,Red,NR,435,NR
2006-01-03,1,165,NR,Red,NR,435,NR
2006-01-04,1,169.5,NR,Red,NR,435,NR
2006-01-05,1,177.5,NR,Red,NR,435,NR
2006-01-06,1,180,NR,Red,NR,435,NR
2006-01-07,1,180,NR,Red,NR,435,NR
2006-01-08,1,190,NR,Red,NR,425,NR
2006-01-10,1,193.5,NR,Red,NR,425,NR
2006-01-11,1,202,NR,Red,NR,410,NR
2006-01-12,1,208,NR,Red,NR,400,NR
2007-10-04,1,56,NR,Chandermukhi,NR,NR,750
2007-10-05,1,57.5,NR,Chandermukhi,NR,NR,750
2007-10-06,1,58,NR,Chandermukhi,NR,NR,750
2007-10-07,1,59,NR,Chandermukhi,NR,NR,760
2007-10-08,1,56.5,NR,Chandermukhi,NR,NR,760
2007-10-10,1,57.5,NR,Chandermukhi,NR,NR,760
2007-10-11,1,56,NR,Chandermukhi,NR,NR,760
2007-10-12,1,55.5,NR,Chandermukhi,NR,NR,770
2007-10-13,1,56,NR,Chandermukhi,NR,NR,770
2007-10-14,1,57,NR,Chandermukhi,NR,NR,770
2007-10-15,1,58,NR,Chandermukhi,NR,NR,770
2007-10-16,1,56.5,NR,Chandermukhi,NR,NR,770
2007-10-17,1,59,NR,Chandermukhi,NR,NR,770
2007-10-18,1,56.5,NR,Chandermukhi,NR,NR,770
2007-10-19,1,55,NR,Chandermukhi,NR,NR,770
2007-10-26,1,56,NR,Chandermukhi,NR,NR,775
2007-10-27,1,59,NR,Chandermukhi,NR,NR,775
2007-10-28,1,56,NR,Chandermukhi,NR,NR,775
2007-10-29,1,56,NR,Chandermukhi,NR,NR,775
2007-10-30,1,56,NR,Chandermukhi,NR,NR,775
2007-10-31,1,55.5,NR,Chandermukhi,NR,NR,775
2010-04-01,1,83,NR,Desi,NR,NR,350
2010-04-02,1,72.5,NR,Desi,NR,NR,350
2010-04-03,1,73,NR,Desi,NR,NR,350
2010-04-04,1,65,NR,Desi,NR,NR,350
2010-04-05,1,77.5,NR,Desi,NR,NR,350
2010-04-06,1,79,NR,Desi,NR,NR,350
2010-04-07,1,77.5,NR,Desi,NR,NR,350
2010-04-08,1,79.5,NR,Desi,NR,NR,350
2010-04-09,1,79,NR,Desi,NR,NR,350
2010-04-10,1,78,NR,Desi,NR,NR,350
2010-04-11,1,76.5,NR,Desi,NR,NR,350
2010-04-12,1,80,NR,Desi,NR,NR,350
2010-04-13,1,79.5,NR,Desi,NR,NR,350
2010-04-14,1,76,NR,Desi,NR,NR,350
2010-04-15,1,78.5,NR,Desi,NR,NR,350
2010-04-16,1,77.5,NR,Desi,NR,NR,350
2010-04-17,1,79,NR,Desi,NR,NR,350
2010-04-18,1,81,NR,Desi,NR,NR,350
2010-04-19,1,85,NR,Desi,NR,NR,350
2010-04-20,1,85,NR,Desi,NR,NR,350
2010-04-21,1,85,NR,Desi,NR,NR,400
2010-04-22,1,80,NR,Desi,NR,NR,400
2010-04-23,1,77.5,NR,Desi,NR,NR,400
2010-04-24,1,80.5,NR,Desi,NR,NR,400
2010-04-25,1,78,NR,Desi,NR,NR,400
2010-04-26,1,75.5,NR,Desi,NR,NR,400
2010-04-27,1,75.5,NR,Desi,NR,NR,400
