2011-01-01,700
2011-01-02,0
2011-01-03,700
2011-01-04,700
2011-01-05,700
2011-01-06,700
2011-01-07,700
2011-01-08,700
2011-01-09,0
2011-01-10,700
2011-01-11,700
2011-01-12,700
2011-01-13,600
2011-01-14,600
2011-01-15,600
2011-01-16,0
2011-01-17,600
2011-01-18,700
2011-01-19,600
2011-01-20,600
2011-01-21,600
2011-01-22,600
2011-01-23,0
2011-01-24,600
2011-01-25,600
2011-01-26,0
2011-01-27,600
2011-01-28,600
2011-01-29,600
2011-01-30,0
2011-01-31,600
2011-02-01,600
2011-02-02,600
2011-02-03,580
2011-02-04,600
2011-02-05,600
2011-02-06,0
2011-02-07,600
2011-02-08,600
2011-02-09,600
2011-02-10,600
2011-02-11,600
2011-02-12,600
2011-02-13,0
2011-02-14,550
2011-02-15,550
2011-02-16,0
2011-02-17,600
2011-02-18,600
2011-02-19,600
2011-02-20,0
2011-02-21,600
2011-02-22,600
2011-02-23,600
2011-02-24,600
2011-02-25,600
2011-02-26,650
2011-02-27,0
2011-02-28,600
2011-03-01,700
2011-03-02,0
2011-03-03,700
2011-03-04,700
2011-03-05,700
2011-03-06,0
2011-03-07,700
2011-03-08,700
2011-03-09,700
2011-03-10,700
2011-03-11,650
2011-03-12,650
2011-03-13,0
2011-03-14,650
2011-03-15,700
2011-03-16,650
2011-03-17,650
2011-03-18,650
2011-03-19,700
2011-03-20,0
2011-03-21,750
2011-03-22,750
2011-03-23,700
2011-03-24,600
2011-03-25,600
2011-03-26,600
2011-03-27,0
2011-03-28,600
2011-03-29,600
2011-03-30,600
2011-03-31,600
2011-04-01,600
2011-04-02,600
2011-04-03,0
2011-04-04,700
2011-04-05,650
2011-04-06,700
2011-04-07,600
2011-04-08,600
2011-04-09,700
2011-04-10,0
2011-04-11,700
2011-04-12,0
2011-04-13,700
2011-04-14,0
2011-04-15,700
2011-04-16,0
2011-04-17,0
2011-04-18,700
2011-04-19,700
2011-04-20,700
2011-04-21,700
2011-04-22,0
2011-04-23,700
2011-04-24,0
2011-04-25,650
2011-04-26,650
2011-04-27,700
2011-04-28,700
2011-04-29,700
2011-04-30,700
2011-05-01,0
2011-05-02,700
2011-05-03,800
2011-05-04,800
2011-05-05,700
2011-05-06,700
2011-05-07,700
2011-05-08,0
2011-05-09,700
2011-05-10,700
2011-05-11,800
2011-05-12,800
2011-05-13,800
2011-05-14,800
2011-05-15,0
2011-05-16,800
2011-05-17,0
2011-05-18,800
2011-05-19,900
2011-05-20,900
2011-05-21,900
2011-05-22,0
2011-05-23,900
2011-05-24,1000
2011-05-25,1000
2011-05-26,1000
2011-05-27,1000
2011-05-28,1000
2011-05-29,0
2011-05-30,1000
2011-05-31,1000
2011-06-01,1000
2011-06-02,1000
2011-06-03,1000
2011-06-04,1000
2011-06-05,0
2011-06-06,1000
2011-06-07,1000
2011-06-08,1000
2011-06-09,1000
2011-06-10,1000
2011-06-11,0
2011-06-12,0
2011-06-13,1000
2011-06-14,1000
2011-06-15,1000
2011-06-16,0
2011-06-17,0
2011-06-18,0
2011-06-19,0
2011-06-20,0
2011-06-21,0
2011-06-22,0
2011-06-23,0
2011-06-24,0
2011-06-25,0
2011-06-26,0
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,0
2011-01-01,700
2011-01-02,0
2011-01-03,700
2011-01-04,700
2011-01-05,700
2011-01-06,700
2011-01-07,700
2011-01-08,700
2011-01-09,0
2011-01-10,700
2011-01-11,700
2011-01-12,700
2011-01-13,600
2011-01-14,600
2011-01-15,600
2011-01-16,0
2011-01-17,600
2011-01-18,700
2011-01-19,600
2011-01-20,600
2011-01-21,600
2011-01-22,600
2011-01-23,0
2011-01-24,600
2011-01-25,600
2011-01-26,0
2011-01-27,600
2011-01-28,600
2011-01-29,600
2011-01-30,0
2011-01-31,600
2011-02-01,600
2011-02-02,600
2011-02-03,580
2011-02-04,600
2011-02-05,600
2011-02-06,0
2011-02-07,600
2011-02-08,600
2011-02-09,600
2011-02-10,600
2011-02-11,600
2011-02-12,600
2011-02-13,0
2011-02-14,550
2011-02-15,550
2011-02-16,0
2011-02-17,600
2011-02-18,600
2011-02-19,600
2011-02-20,0
2011-02-21,600
2011-02-22,600
2011-02-23,600
2011-02-24,600
2011-02-25,600
2011-02-26,650
2011-02-27,0
2011-02-28,600
2011-03-01,700
2011-03-02,0
2011-03-03,700
2011-03-04,700
2011-03-05,700
2011-03-06,0
2011-03-07,700
2011-03-08,700
2011-03-09,700
2011-03-10,700
2011-03-11,650
2011-03-12,650
2011-03-13,0
2011-03-14,650
2011-03-15,700
2011-03-16,650
2011-03-17,650
2011-03-18,650
2011-03-19,700
2011-03-20,0
2011-03-21,750
2011-03-22,750
2011-03-23,700
2011-03-24,600
2011-03-25,600
2011-03-26,600
2011-03-27,0
2011-03-28,600
2011-03-29,600
2011-03-30,600
2011-03-31,600
2011-04-01,600
2011-04-02,600
2011-04-03,0
2011-04-04,700
2011-04-05,650
2011-04-06,700
2011-04-07,600
2011-04-08,600
2011-04-09,700
2011-04-10,0
2011-04-11,700
2011-04-12,0
2011-04-13,700
2011-04-14,0
2011-04-15,700
2011-04-16,0
2011-04-17,0
2011-04-18,700
2011-04-19,700
2011-04-20,700
2011-04-21,700
2011-04-22,0
2011-04-23,700
2011-04-24,0
2011-04-25,650
2011-04-26,650
2011-04-27,700
2011-04-28,700
2011-04-29,700
2011-04-30,700
2011-05-01,0
2011-05-02,700
2011-05-03,800
2011-05-04,800
2011-05-05,700
2011-05-06,700
2011-05-07,700
2011-05-08,0
2011-05-09,700
2011-05-10,700
2011-05-11,800
2011-05-12,800
2011-05-13,800
2011-05-14,800
2011-05-15,0
2011-05-16,800
2011-05-17,0
2011-05-18,800
2011-05-19,900
2011-05-20,900
2011-05-21,900
2011-05-22,0
2011-05-23,900
2011-05-24,1000
2011-05-25,1000
2011-05-26,1000
2011-05-27,1000
2011-05-28,1000
2011-05-29,0
2011-05-30,1000
2011-05-31,1000
2011-06-01,1000
2011-06-02,1000
2011-06-03,1000
2011-06-04,1000
2011-06-05,0
2011-06-06,1000
2011-06-07,1000
2011-06-08,1000
2011-06-09,1000
2011-06-10,1000
2011-06-11,0
2011-06-12,0
2011-06-13,1000
2011-06-14,1000
2011-06-15,1000
2011-06-16,0
2011-06-17,0
2011-06-18,0
2011-06-19,0
2011-06-20,0
2011-06-21,0
2011-06-22,0
2011-06-23,0
2011-06-24,0
2011-06-25,0
2011-06-26,0
2011-06-27,0
2011-06-28,0
2011-06-29,0
2011-06-30,0
2011-01-01,700
2011-01-02,0
2011-01-03,700
2011-01-04,700
2011-01-05,700
2011-01-06,700
2011-01-07,700
2011-01-08,700
2011-01-09,0
2011-01-10,700
2011-01-11,700
2011-01-12,700
2011-01-13,600
2011-01-14,600
2011-01-15,600
2011-01-16,0
2011-01-17,600
2011-01-18,700
2011-01-19,600
2011-01-20,600
2011-01-21,600
2011-01-22,600
2011-01-23,0
2011-01-24,600
2011-01-25,600
2011-01-26,0
2011-01-27,600
2011-01-28,600
2011-01-29,600
2011-01-30,0
2011-01-31,600
