Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
Achalda,01/10/2015,60,Desi,NR,NR,500,
,03/10/2015,40,Desi,NR,NR,510,
,05/10/2015,60,Desi,NR,NR,480,
,06/10/2015,50,Desi,NR,NR,490,
,07/10/2015,40,Desi,NR,NR,500,
,08/10/2015,60,Desi,NR,NR,480,
,09/10/2015,50,Desi,NR,NR,500,
,10/10/2015,40,Desi,NR,NR,500,
,12/10/2015,50,Desi,NR,NR,480,
,13/10/2015,30,Desi,NR,NR,550,
,14/10/2015,25,Desi,NR,NR,570,
,15/10/2015,35,Desi,NR,NR,540,
,16/10/2015,30,Desi,NR,NR,575,
,17/10/2015,25,Desi,NR,NR,600,
,19/10/2015,40,Desi,NR,NR,580,
,20/10/2015,30,Desi,NR,NR,600,
,21/10/2015,25,Desi,NR,NR,600,
,22/10/2015,40,Desi,NR,NR,580,
,23/10/2015,30,Desi,NR,NR,600,
,24/10/2015,25,Desi,NR,NR,620,
,26/10/2015,50,Desi,NR,NR,580,
,27/10/2015,40,Desi,NR,NR,600,
,28/10/2015,30,Desi,NR,NR,620,
,29/10/2015,45,Desi,NR,NR,575,
,30/10/2015,40,Desi,NR,NR,600,
,31/10/2015,30,Desi,NR,NR,620,
Achnera,29/10/2015,430,Desi,700,800,750,
Agra,03/10/2015,1450,Desi,NR,NR,590,
,05/10/2015,1300,Desi,NR,NR,670,
,06/10/2015,780,Desi,NR,NR,690,
,07/10/2015,1250,Desi,NR,NR,700,
,08/10/2015,1220,Desi,NR,NR,710,
,10/10/2015,1300,Desi,NR,NR,690,
,12/10/2015,1450,Desi,NR,NR,720,
,14/10/2015,1400,Desi,NR,NR,730,
,15/10/2015,1360,Desi,NR,NR,740,
,16/10/2015,1350,Desi,NR,NR,720,
,17/10/2015,1320,Desi,NR,NR,730,
,19/10/2015,1240,Desi,NR,NR,780,
,20/10/2015,1200,Desi,NR,NR,800,
,21/10/2015,1190,Desi,NR,NR,820,
,22/10/2015,1280,Desi,NR,NR,810,
,23/10/2015,1260,Desi,NR,NR,840,
,24/10/2015,1300,Desi,NR,NR,830,
,26/10/2015,1200,Desi,NR,NR,850,
,27/10/2015,1230,Desi,NR,NR,860,
,28/10/2015,1220,Desi,NR,NR,870,
,30/10/2015,1230,Desi,NR,NR,875,
Ahirora,30/10/2015,30,Other,NR,NR,890,
Ajuha,01/10/2015,145.5,Desi,NR,NR,700,
,05/10/2015,132.5,Desi,NR,NR,730,
,08/10/2015,104.5,Desi,NR,NR,750,
,12/10/2015,112.5,Desi,NR,NR,770,
,15/10/2015,139,Desi,NR,NR,785,
,19/10/2015,125,Desi,NR,NR,800,
,26/10/2015,129,Desi,NR,NR,785,
,29/10/2015,95.5,Desi,NR,NR,770,
Akbarpur,08/10/2015,68,Potato,570,660,610,
,09/10/2015,57,Potato,560,660,610,
,10/10/2015,79,Potato,580,660,620,
,12/10/2015,77,Potato,580,680,630,
,13/10/2015,45,Potato,570,690,630,
,14/10/2015,35,Potato,590,670,630,
,15/10/2015,89,Potato,570,670,620,
,16/10/2015,78,Potato,620,680,650,
,23/10/2015,55,Potato,700,800,750,
,24/10/2015,59,Potato,700,800,750,
,25/10/2015,67,Potato,700,800,750,
,26/10/2015,77,Potato,700,800,750,
Aligarh,01/10/2015,150,Desi,500,570,530,
,02/10/2015,140,Desi,570,640,600,
,03/10/2015,160,Desi,600,700,650,
,10/10/2015,170,Desi,800,880,840,
,12/10/2015,150,Desi,780,870,820,
,13/10/2015,120,Desi,800,880,840,
,14/10/2015,140,Desi,820,900,850,
,15/10/2015,120,Desi,830,900,870,
,16/10/2015,140,Desi,840,920,880,
,17/10/2015,120,Desi,850,950,910,
,19/10/2015,140,Desi,840,950,900,
,20/10/2015,120,Desi,900,970,920,
,21/10/2015,150,Desi,900,1000,940,
,22/10/2015,140,Desi,900,1000,950,
,23/10/2015,140,Desi,900,1050,980,
,26/10/2015,120,Desi,940,1050,990,
,27/10/2015,140,Desi,920,1040,980,
,28/10/2015,160,Desi,920,1000,970,
,29/10/2015,150,Desi,920,1000,960,
,30/10/2015,140,Desi,920,1000,980,
Allahabad,01/10/2015,180,Local,NR,NR,950,
,03/10/2015,160,Local,NR,NR,950,
,05/10/2015,170,Local,NR,NR,950,
,06/10/2015,185,Local,NR,NR,975,
,07/10/2015,150,Local,NR,NR,1000,
,08/10/2015,180,Local,NR,NR,1000,
,09/10/2015,200,Local,NR,NR,1000,
,10/10/2015,170,Local,NR,NR,1025,
,12/10/2015,150,Local,NR,NR,1025,
,13/10/2015,120,Local,NR,NR,1025,
,14/10/2015,160,Local,NR,NR,1025,
,15/10/2015,180,Local,NR,NR,1025,
,16/10/2015,170,Local,NR,NR,1025,
,17/10/2015,180,Local,NR,NR,1025,
,19/10/2015,140,Local,NR,NR,1050,
,20/10/2015,160,Local,NR,NR,1050,
,23/10/2015,170,Local,NR,NR,1050,
,26/10/2015,165,Local,NR,NR,1060,
,27/10/2015,127.5,Local,NR,NR,1060,
,28/10/2015,170,Local,NR,NR,1030,
,29/10/2015,140,Local,NR,NR,1050,
,30/10/2015,180,Local,NR,NR,1060,
,31/10/2015,160,Local,NR,NR,1060,
Amroha,31/10/2015,40,F.A.Q.,NR,NR,775,
Anandnagar,04/10/2015,25,Potato,700,900,800,
,05/10/2015,20,Potato,750,950,850,
,06/10/2015,30,Potato,750,950,850,
,11/10/2015,30,Potato,690,850,775,
,12/10/2015,35,Potato,700,950,800,
,13/10/2015,30,Potato,700,950,800,
,15/10/2015,30,Potato,700,950,800,
,16/10/2015,25,Potato,700,950,825,
,17/10/2015,30,Potato,725,975,850,
,18/10/2015,25,Potato,750,950,850,
,19/10/2015,35,Potato,750,950,855,
,21/10/2015,30,Potato,750,985,875,
,22/10/2015,65,Potato,850,1000,950,
,23/10/2015,30,Potato,750,1000,850,
,28/10/2015,25,Potato,800,1000,900,
Auraiya,01/10/2015,70,F.A.Q.,505,525,515,
,02/10/2015,52,F.A.Q.,510,530,520,
,03/10/2015,50,F.A.Q.,500,530,520,
,05/10/2015,61,F.A.Q.,500,520,510,
,06/10/2015,70,F.A.Q.,500,525,515,
,07/10/2015,50,F.A.Q.,500,520,510,
,08/10/2015,40,F.A.Q.,500,525,515,
,09/10/2015,60,F.A.Q.,500,525,515,
,10/10/2015,75,F.A.Q.,505,535,520,
,12/10/2015,40,F.A.Q.,500,530,520,
,13/10/2015,50,F.A.Q.,NR,NR,525,
,14/10/2015,60,F.A.Q.,NR,NR,515,
,15/10/2015,55,F.A.Q.,NR,NR,510,
,16/10/2015,40,F.A.Q.,500,540,525,
,17/10/2015,50,F.A.Q.,500,540,520,
,19/10/2015,42.5,F.A.Q.,NR,NR,550,
,20/10/2015,30,F.A.Q.,NR,NR,580,
,21/10/2015,60,F.A.Q.,NR,NR,575,
,22/10/2015,55,F.A.Q.,NR,NR,570,
,23/10/2015,50,F.A.Q.,NR,NR,560,
,30/10/2015,60,F.A.Q.,NR,NR,575,
,31/10/2015,30,F.A.Q.,NR,NR,580,
Azamgarh,03/10/2015,180,Potato,600,690,650,
,05/10/2015,185,Potato,620,700,665,
,06/10/2015,190,Potato,620,700,660,
,07/10/2015,182.5,Potato,650,700,680,
,08/10/2015,177,Potato,650,735,700,
,10/10/2015,180,Potato,675,780,710,
,12/10/2015,190,Potato,NR,NR,715,
,13/10/2015,195,Potato,NR,NR,720,
,14/10/2015,190,Potato,675,780,725,
,15/10/2015,186.5,Potato,675,800,730,
,16/10/2015,180,Potato,700,780,745,
,19/10/2015,170,Potato,NR,NR,770,
,20/10/2015,167.5,Potato,NR,NR,780,
,21/10/2015,170,Potato,NR,NR,785,
,22/10/2015,180,Potato,75,845,790,
,23/10/2015,175,Potato,785,835,800,
,24/10/2015,180,Potato,750,850,815,
,26/10/2015,182,Potato,750,870,810,
,27/10/2015,180,Potato,750,880,800,
,28/10/2015,170,Potato,800,870,830,
,29/10/2015,165,Potato,820,900,850,
,30/10/2015,167,Potato,NR,NR,840,
,31/10/2015,172.5,Potato,775,850,820,
Baberu,01/10/2015,4,Local,575,650,600,
,02/10/2015,3,Local,575,650,600,
,03/10/2015,3.5,Local,575,650,600,
,04/10/2015,6,Local,575,650,600,
,05/10/2015,3.5,Local,650,700,675,
,06/10/2015,4,Local,650,725,700,
,08/10/2015,5,Local,600,700,650,
,09/10/2015,2.5,Local,575,650,600,
,10/10/2015,3,Local,575,650,600,
,11/10/2015,1.5,Local,4300,4450,4400,
,12/10/2015,3,Local,550,650,600,
,15/10/2015,4,Local,600,700,650,
,16/10/2015,3,Local,600,725,700,
,17/10/2015,4,Other,600,725,700,
,18/10/2015,6,Local,600,725,700,
,19/10/2015,3.5,Local,550,650,600,
,20/10/2015,2.5,Local,550,650,600,
,23/10/2015,3,Local,550,650,600,
,25/10/2015,4,Local,550,650,600,
,26/10/2015,2,Local,600,700,650,
,27/10/2015,2.5,Local,600,700,650,
,29/10/2015,5,Local,600,700,650,
,30/10/2015,3,Other,650,750,700,
,31/10/2015,4,Local,650,750,700,
Babrala,29/10/2015,1000,Other,770,870,820,
Badayoun,03/10/2015,18,Potato,610,700,660,
,05/10/2015,22,Potato,600,680,640,
,06/10/2015,25,Potato,580,680,630,
,07/10/2015,24,Potato,570,670,620,
,08/10/2015,25,Potato,575,675,625,
,09/10/2015,22,Potato,580,680,630,
,12/10/2015,6,Potato,3800,3900,3850,
,14/10/2015,25,Potato,575,675,625,
,15/10/2015,20,Potato,600,700,650,
,16/10/2015,18,Potato,600,680,640,
,17/10/2015,16,Potato,600,700,650,
,19/10/2015,20,Potato,600,680,640,
,20/10/2015,18,Potato,600,700,650,
,23/10/2015,20,Potato,600,680,640,
,26/10/2015,25,Potato,600,670,635,
,29/10/2015,20,Potato,750,850,810,
,30/10/2015,22,Potato,750,850,810,
Bahraich,01/10/2015,107.5,Red,665,695,680,
,03/10/2015,110,Red,660,690,675,
,08/10/2015,100,Red,660,700,685,
,09/10/2015,95,Red,670,710,690,
,10/10/2015,100,Red,665,695,680,
,12/10/2015,95,Red,675,700,690,
,13/10/2015,100,Red,670,695,685,
,14/10/2015,90,Red,675,720,690,
,15/10/2015,110,Red,665,685,680,
,16/10/2015,105,Red,685,720,700,
,17/10/2015,110,Red,685,720,700,
,19/10/2015,100,Red,740,775,750,
,20/10/2015,95,Red,760,790,775,
,21/10/2015,92.5,Red,765,800,785,
,22/10/2015,90,Red,775,810,790,
,23/10/2015,82.5,Red,780,815,800,
,24/10/2015,85,Red,785,815,800,
,26/10/2015,85,Red,780,810,800,
,27/10/2015,90,Red,780,810,795,
,28/10/2015,100,Red,790,815,800,
,29/10/2015,105,Red,780,810,795,
,30/10/2015,2.8,Red,785,815,800,
,31/10/2015,100,Red,780,810,795,
Ballia,01/10/2015,110,Desi,700,750,715,
,02/10/2015,120,Desi,700,750,725,
,03/10/2015,100,Desi,700,750,730,
,05/10/2015,110,Desi,700,750,725,
,06/10/2015,120,Desi,700,750,730,
,07/10/2015,110,Desi,700,750,725,
,08/10/2015,120,Desi,700,750,730,
,09/10/2015,110,Desi,700,750,730,
,10/10/2015,120,Desi,700,750,725,
,12/10/2015,130,Desi,700,750,725,
,13/10/2015,120,Desi,700,750,725,
,14/10/2015,150,Desi,700,750,730,
,15/10/2015,130,Desi,700,750,720,
,16/10/2015,140,Desi,700,750,720,
,19/10/2015,130,Desi,710,750,735,
,20/10/2015,120,Desi,710,750,730,
,21/10/2015,115,Desi,700,750,730,
,22/10/2015,127,Desi,710,750,730,
,23/10/2015,110,Desi,710,780,740,
,24/10/2015,115,Desi,710,750,730,
,26/10/2015,120,Desi,700,750,730,
,27/10/2015,130,Desi,700,750,725,
,28/10/2015,140,Desi,700,750,725,
,29/10/2015,120,Desi,775,825,800,
,30/10/2015,150,Desi,710,800,750,
,31/10/2015,150,Desi,725,800,750,
Balrampur,02/10/2015,42.5,Other,725,760,740,
,03/10/2015,50,Other,730,780,750,
,05/10/2015,60,Other,745,785,760,
,06/10/2015,50,Other,750,785,765,
,07/10/2015,48,Other,750,780,765,
,08/10/2015,5,Other,770,800,785,
,10/10/2015,41.5,Other,775,805,790,
,12/10/2015,56.5,Other,780,810,795,
,14/10/2015,48.5,Other,785,820,800,
,15/10/2015,51,Other,785,820,800,
,16/10/2015,47.5,Other,785,820,800,
,17/10/2015,62.5,Other,800,835,815,
,19/10/2015,52.5,Other,810,845,825,
,20/10/2015,45,Other,820,860,835,
,21/10/2015,60,Other,820,855,835,
,22/10/2015,62.5,Other,820,855,835,
,23/10/2015,53.5,Other,830,875,850,
,26/10/2015,54,Other,805,840,825,
,29/10/2015,58,Other,780,815,800,
,30/10/2015,62.5,Other,780,815,800,
Banda,02/10/2015,45,Desi,NR,NR,675,
,03/10/2015,50,Desi,NR,NR,660,
,04/10/2015,40,Desi,NR,NR,700,
,05/10/2015,45,Desi,NR,NR,725,
,07/10/2015,45,Desi,NR,NR,710,
,08/10/2015,50,Desi,NR,NR,700,
,09/10/2015,22,Desi,NR,NR,715,
,10/10/2015,30,Desi,NR,NR,710,
,14/10/2015,30,Desi,NR,NR,735,
,17/10/2015,40,Desi,NR,NR,825,
,23/10/2015,37.5,Desi,NR,NR,885,
,30/10/2015,35,Desi,NR,NR,940,
Barabanki,01/10/2015,45, ,NR,NR,NR,
,02/10/2015,52, ,NR,NR,NR,
,03/10/2015,57, ,NR,NR,NR,
,04/10/2015,52, ,NR,NR,NR,
,05/10/2015,45.5, ,NR,NR,NR,
,06/10/2015,55, ,NR,NR,NR,
,07/10/2015,64, ,NR,NR,NR,
,08/10/2015,59, ,NR,NR,NR,
,09/10/2015,55, ,NR,NR,NR,
,10/10/2015,56.5, ,NR,NR,NR,
,11/10/2015,56, ,NR,NR,NR,
,12/10/2015,58, ,NR,NR,NR,
,13/10/2015,62, ,NR,NR,NR,
,14/10/2015,59, ,NR,NR,NR,
,15/10/2015,60, ,NR,NR,NR,
,16/10/2015,58, ,NR,NR,NR,
,20/10/2015,48, ,NR,NR,NR,
,21/10/2015,52, ,NR,NR,NR,
,22/10/2015,49, ,NR,NR,NR,
,23/10/2015,50, ,NR,NR,NR,
,24/10/2015,52.2, ,NR,NR,NR,
,25/10/2015,51, ,NR,NR,NR,
,26/10/2015,48.5, ,NR,NR,NR,
,27/10/2015,48.5, ,NR,NR,NR,
,28/10/2015,53, ,NR,NR,NR,
,29/10/2015,51.5, ,NR,NR,NR,
Baraut,05/10/2015,60,Desi,NR,NR,700,
,06/10/2015,16,Desi,NR,NR,710,
,07/10/2015,6,Desi,NR,NR,705,
,08/10/2015,47.5,Desi,NR,NR,740,
,09/10/2015,49,Desi,NR,NR,730,
,10/10/2015,31.5,Desi,NR,NR,770,
,12/10/2015,59,Desi,NR,NR,765,
,14/10/2015,58.5,Desi,NR,NR,760,
,15/10/2015,17,Desi,NR,NR,750,
,16/10/2015,36,Desi,NR,NR,770,
,17/10/2015,41,Desi,NR,NR,790,
,19/10/2015,25,Desi,NR,NR,785,
,20/10/2015,15,Desi,NR,NR,790,
,23/10/2015,40,Desi,NR,NR,770,
,24/10/2015,11,Desi,NR,NR,790,
,26/10/2015,35,Desi,NR,NR,780,
,28/10/2015,40,Desi,NR,NR,775,
,29/10/2015,40,Desi,NR,NR,780,
,30/10/2015,35,Desi,NR,NR,790,
,31/10/2015,50,Desi,NR,NR,775,
Bareilly,01/10/2015,183.5,F.A.Q.,NR,NR,690,
,02/10/2015,172.5,F.A.Q.,NR,NR,680,
,04/10/2015,175,F.A.Q.,NR,NR,675,
,05/10/2015,170,F.A.Q.,NR,NR,675,
,07/10/2015,175,F.A.Q.,NR,NR,700,
,08/10/2015,185,F.A.Q.,NR,NR,700,
,09/10/2015,145,F.A.Q.,NR,NR,650,
,10/10/2015,138,F.A.Q.,NR,NR,650,
,11/10/2015,140,F.A.Q.,NR,NR,690,
,12/10/2015,138,F.A.Q.,NR,NR,650,
,13/10/2015,146,F.A.Q.,NR,NR,650,
,14/10/2015,135,F.A.Q.,NR,NR,650,
,15/10/2015,188,F.A.Q.,NR,NR,700,
,16/10/2015,168.5,F.A.Q.,NR,NR,700,
,17/10/2015,158,F.A.Q.,NR,NR,710,
,18/10/2015,164,F.A.Q.,NR,NR,700,
,19/10/2015,186,F.A.Q.,NR,NR,700,
,20/10/2015,158,F.A.Q.,NR,NR,700,
,21/10/2015,185,F.A.Q.,NR,NR,680,
,22/10/2015,180,F.A.Q.,NR,NR,675,
,23/10/2015,170,F.A.Q.,NR,NR,680,
,25/10/2015,185,F.A.Q.,NR,NR,670,
,26/10/2015,190,F.A.Q.,NR,NR,660,
,27/10/2015,170,F.A.Q.,NR,NR,650,
,28/10/2015,180,F.A.Q.,NR,NR,650,
,29/10/2015,156,F.A.Q.,NR,NR,675,
,30/10/2015,168,F.A.Q.,NR,NR,650,
Basti,01/10/2015,100,Potato,600,725,665,
,02/10/2015,90,Potato,640,750,690,
,03/10/2015,75,Potato,650,750,690,
,04/10/2015,80,Potato,650,750,690,
,05/10/2015,67,Potato,650,750,700,
,06/10/2015,79,Potato,650,750,700,
,07/10/2015,68.5,Potato,670,800,725,
,08/10/2015,95,Potato,680,775,725,
,09/10/2015,83,Potato,680,800,725,
,10/10/2015,75,Potato,650,760,720,
,11/10/2015,69,Potato,680,760,720,
,12/10/2015,75,Potato,700,800,735,
,13/10/2015,70,Potato,700,800,750,
,14/10/2015,78,Potato,700,800,750,
,15/10/2015,68,Potato,700,800,750,
,16/10/2015,57.5,Potato,720,825,780,
,17/10/2015,61.5,Potato,725,825,780,
,18/10/2015,91.5,Potato,725,825,780,
,19/10/2015,85,Potato,750,850,800,
,20/10/2015,100,Potato,750,850,800,
,21/10/2015,96,Potato,750,850,800,
,22/10/2015,87.5,Potato,750,850,800,
,23/10/2015,81,Potato,775,900,825,
,26/10/2015,86.5,Potato,800,850,825,
,27/10/2015,90,Potato,800,900,840,
,28/10/2015,75,Potato,800,900,840,
,29/10/2015,105,Potato,800,900,840,
,30/10/2015,87.5,Potato,800,900,850,
Bewar,23/10/2015,245,Potato,NR,NR,560,
Bharthna,03/10/2015,90,Desi,NR,NR,500,
,05/10/2015,80,Desi,NR,NR,500,
,06/10/2015,70,Desi,NR,NR,525,
,07/10/2015,60,Desi,NR,NR,625,
,08/10/2015,80,Desi,NR,NR,600,
,10/10/2015,70,Desi,NR,NR,600,
,12/10/2015,90,Desi,NR,NR,590,
,13/10/2015,90,Desi,NR,NR,600,
,14/10/2015,80,Desi,NR,NR,620,
,15/10/2015,60,Desi,NR,NR,660,
,16/10/2015,80,Desi,NR,NR,650,
,17/10/2015,70,Desi,NR,NR,660,
,20/10/2015,80,Desi,NR,NR,675,
,21/10/2015,60,Desi,NR,NR,700,
,22/10/2015,80,Desi,NR,NR,680,
,23/10/2015,70,Desi,NR,NR,690,
,26/10/2015,80,Desi,NR,NR,690,
,27/10/2015,60,Desi,NR,NR,700,
,28/10/2015,80,Desi,NR,NR,680,
,29/10/2015,90,Desi,NR,NR,685,
,30/10/2015,100,Desi,NR,NR,690,
,31/10/2015,90,Desi,NR,NR,700,
Bharuasumerpur,05/10/2015,5,Other,NR,NR,700,
,06/10/2015,5,Other,NR,NR,700,
,07/10/2015,8,Other,NR,NR,710,
,12/10/2015,10,Other,NR,NR,700,
,13/10/2015,5,Other,NR,NR,705,
,14/10/2015,5,Other,NR,NR,700,
,16/10/2015,15,Other,NR,NR,700,
,17/10/2015,15,Other,NR,NR,710,
,19/10/2015,15,Other,NR,NR,710,
,20/10/2015,5,Other,NR,NR,715,
,23/10/2015,15,Other,NR,NR,710,
,26/10/2015,10,Other,NR,NR,700,
,28/10/2015,11,Other,NR,NR,710,
,30/10/2015,15,Other,NR,NR,710,
Bharwari,09/10/2015,250,Other,NR,NR,930,
,19/10/2015,300,Other,NR,NR,900,
,26/10/2015,305,Other,NR,NR,780,
Bhehjoi,29/10/2015,300,Desi,NR,NR,680,
Bijnaur,03/10/2015,7,Desi,NR,NR,750,
,04/10/2015,5,Desi,NR,NR,740,
,05/10/2015,4.5,Desi,NR,NR,740,
,06/10/2015,7,Desi,NR,NR,745,
,07/10/2015,6,Desi,NR,NR,735,
,08/10/2015,5,Desi,NR,NR,740,
,09/10/2015,6.5,Desi,NR,NR,730,
,10/10/2015,4,Desi,NR,NR,730,
,11/10/2015,7,Desi,NR,NR,725,
,14/10/2015,8,Desi,NR,NR,750,
,15/10/2015,7.5,Desi,NR,NR,750,
,16/10/2015,5,Desi,NR,NR,760,
,17/10/2015,6,Desi,NR,NR,760,
,18/10/2015,4.5,Desi,NR,NR,760,
,19/10/2015,7,Desi,NR,NR,765,
,20/10/2015,5,Desi,NR,NR,770,
,21/10/2015,6.5,Desi,NR,NR,775,
,22/10/2015,7,Desi,NR,NR,770,
,23/10/2015,6,Desi,NR,NR,765,
,24/10/2015,5,Desi,NR,NR,770,
,25/10/2015,6.5,Desi,NR,NR,775,
,26/10/2015,5,Desi,NR,NR,775,
,27/10/2015,4,Desi,NR,NR,780,
,28/10/2015,4.5,Desi,NR,NR,785,
,29/10/2015,6,Desi,NR,NR,790,
,30/10/2015,5,Desi,NR,NR,800,
Billsadda,29/10/2015,1800,Other,715,745,730,
Bilsi,26/10/2015,1800,Other,600,700,650,
Bindki,01/10/2015,52.5,F.A.Q.,NR,NR,580,
,02/10/2015,54.5,F.A.Q.,NR,NR,575,
,04/10/2015,55,F.A.Q.,NR,NR,580,
,05/10/2015,52,F.A.Q.,NR,NR,585,
,06/10/2015,50,F.A.Q.,NR,NR,575,
,07/10/2015,68,F.A.Q.,NR,NR,580,
,08/10/2015,70,F.A.Q.,NR,NR,585,
,09/10/2015,67,F.A.Q.,NR,NR,580,
,11/10/2015,71,F.A.Q.,NR,NR,590,
,12/10/2015,70,F.A.Q.,NR,NR,585,
,13/10/2015,640,F.A.Q.,NR,NR,580,
,14/10/2015,75,F.A.Q.,NR,NR,590,
,16/10/2015,65,F.A.Q.,NR,NR,585,
,18/10/2015,78,F.A.Q.,NR,NR,590,
,19/10/2015,65,F.A.Q.,NR,NR,600,
,20/10/2015,70,F.A.Q.,NR,NR,615,
,21/10/2015,61,F.A.Q.,NR,NR,685,
,22/10/2015,58.5,F.A.Q.,NR,NR,780,
,23/10/2015,50,F.A.Q.,NR,NR,885,
,25/10/2015,42.5,F.A.Q.,NR,NR,890,
,26/10/2015,43,F.A.Q.,NR,NR,900,
,27/10/2015,43.5,F.A.Q.,NR,NR,910,
,28/10/2015,45,F.A.Q.,NR,NR,915,
,29/10/2015,51,F.A.Q.,NR,NR,925,
,30/10/2015,60,F.A.Q.,NR,NR,900,
Buland Shahr,03/10/2015,40,Desi,450,700,600,
,06/10/2015,39,Desi,NR,NR,610,
,07/10/2015,37,Desi,480,700,615,
,08/10/2015,37.5,Desi,480,700,625,
,09/10/2015,35,Desi,480,700,615,
,10/10/2015,36.5,Desi,480,700,620,
,12/10/2015,38,Desi,480,700,610,
,13/10/2015,38,Desi,480,700,630,
,14/10/2015,40,Desi,480,700,620,
,15/10/2015,39,Desi,NR,NR,650,
,16/10/2015,35,Desi,NR,NR,680,
,17/10/2015,40,Desi,NR,NR,690,
,19/10/2015,30,Desi,NR,NR,700,
,20/10/2015,33,Desi,NR,NR,710,
,22/10/2015,35,Desi,NR,NR,700,
,24/10/2015,33,Desi,NR,NR,720,
,26/10/2015,40,Desi,NR,NR,700,
,27/10/2015,29,Desi,NR,NR,715,
,28/10/2015,28,Desi,NR,NR,700,
,29/10/2015,27,Desi,NR,NR,700,
,30/10/2015,38,Desi,NR,NR,700,
,31/10/2015,28,Desi,NR,NR,680,
Chaandpur,30/10/2015,35,Desi,NR,NR,800,
Chandoli,28/10/2015,30,F.A.Q.,860,940,900,
Chhibramau(Kannuj),03/10/2015,65,Local,NR,NR,560,
,04/10/2015,85,Local,NR,NR,560,
,05/10/2015,80,Local,NR,NR,550,
,06/10/2015,95,Local,NR,NR,550,
,07/10/2015,110,Local,NR,NR,550,
,09/10/2015,50,Local,NR,NR,550,
,10/10/2015,90,Local,NR,NR,550,
,11/10/2015,120,Local,NR,NR,560,
,12/10/2015,130,Local,NR,NR,560,
,14/10/2015,140,Local,NR,NR,560,
,16/10/2015,170,Local,NR,NR,570,
,17/10/2015,200,Local,NR,NR,570,
,18/10/2015,250,Local,NR,NR,580,
,19/10/2015,220,Local,NR,NR,580,
,20/10/2015,280,Local,NR,NR,580,
,23/10/2015,320,Local,NR,NR,600,
,24/10/2015,350,Local,NR,NR,600,
,25/10/2015,410,Local,NR,NR,600,
,26/10/2015,400,Local,NR,NR,590,
,27/10/2015,360,Local,NR,NR,590,
,28/10/2015,420,Local,NR,NR,600,
,31/10/2015,420,Local,NR,NR,625,
Chitwadagaon,16/10/2015,130,Red,700,750,725,
,28/10/2015,150,Red,700,750,710,
Chorichora,01/10/2015,14,Potato,680,740,700,
,03/10/2015,12,Potato,680,770,720,
,05/10/2015,10,Potato,700,760,735,
,08/10/2015,15,Potato,700,755,735,
,10/10/2015,12.5,Potato,700,800,740,
,12/10/2015,10,Potato,700,775,740,
,14/10/2015,8,Potato,720,785,750,
,15/10/2015,10,Potato,700,760,725,
,16/10/2015,8,Potato,725,800,760,
,19/10/2015,5,Potato,800,900,850,
,24/10/2015,12.5,Potato,800,900,850,
,25/10/2015,12.5,Potato,820,900,850,
,26/10/2015,10,Potato,800,900,860,
,27/10/2015,15,Potato,840,900,880,
,29/10/2015,15,Potato,850,900,880,
,30/10/2015,10,Potato,860,900,880,
,31/10/2015,15,Potato,830,880,850,
Dadri,02/10/2015,68,Desi,NR,NR,640,
,03/10/2015,60,Desi,NR,NR,650,
,04/10/2015,64,Desi,NR,NR,670,
,05/10/2015,54,Desi,NR,NR,680,
,06/10/2015,48,Desi,NR,NR,690,
,08/10/2015,56,Desi,NR,NR,680,
,09/10/2015,55,Desi,650,740,685,
,10/10/2015,62,Desi,660,750,690,
,11/10/2015,55,Desi,670,760,700,
,12/10/2015,70,Desi,650,740,690,
,13/10/2015,65,Desi,670,780,700,
,15/10/2015,52,Desi,680,800,720,
,17/10/2015,38,Desi,700,820,760,
,18/10/2015,60,Desi,NR,NR,740,
,19/10/2015,54,Desi,NR,NR,750,
,20/10/2015,75,Desi,700,820,760,
,22/10/2015,85,Desi,NR,NR,780,
,23/10/2015,80,Desi,NR,NR,790,
,24/10/2015,90,Desi,NR,NR,785,
,25/10/2015,60,Desi,NR,NR,790,
,26/10/2015,80,Desi,NR,NR,780,
,27/10/2015,56,Desi,780,850,800,
,29/10/2015,60,Desi,NR,NR,790,
,30/10/2015,68,Desi,NR,NR,800,
,31/10/2015,85,Desi,NR,NR,790,
Dankaur,30/10/2015,5, ,NR,NR,NR,
Dataganj,19/10/2015,850,Other,600,700,650,
Devariya,01/10/2015,100,Potato,740,780,750,
,03/10/2015,110,Potato,700,780,740,
,05/10/2015,100,Potato,700,760,730,
,06/10/2015,110,Potato,800,830,820,
,08/10/2015,140,Potato,800,830,815,
,15/10/2015,120,Potato,770,790,780,
,16/10/2015,140,Potato,780,800,790,
,17/10/2015,150,Potato,780,820,800,
,18/10/2015,120,Potato,770,790,780,
,21/10/2015,30,Potato,800,820,810,
,22/10/2015,450,Potato,790,810,800,
,23/10/2015,150,Potato,790,810,800,
,24/10/2015,170,Potato,780,800,790,
,25/10/2015,160,Potato,760,800,780,
,28/10/2015,150,Potato,775,795,785,
,29/10/2015,160,Potato,770,790,780,
,31/10/2015,150,Potato,760,790,780,
Dhampur,29/10/2015,85,Desi,NR,NR,800,
Dhanura,30/10/2015,40,F.A.Q.,NR,NR,780,
Dibiapur,01/10/2015,5,F.A.Q.,NR,NR,490,
