Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,05/12/2015,7.5,Desi,700,780,740,
,07/12/2015,6,Desi,700,800,760,
,08/12/2015,6,Desi,650,730,690,
,09/12/2015,7,Desi,680,750,700,
,10/12/2015,1000,Desi,700,780,720,
,11/12/2015,9,Desi,700,760,715,
,19/12/2015,15,Desi,650,700,670,
,21/12/2015,26,Desi,600,700,650,
,26/12/2015,30,Desi,600,670,630,
,28/12/2015,45,Desi,600,680,630,
,30/12/2015,48,Desi,600,670,625,
,31/12/2015,35,Desi,600,680,640,
Haathras,01/12/2015,300,F.A.Q.,750,850,800,
,02/12/2015,350,F.A.Q.,700,800,750,
,03/12/2015,250, ,NR,NR,NR,
,04/12/2015,260,F.A.Q.,700,800,740,
,05/12/2015,200,F.A.Q.,700,800,750,
,07/12/2015,100,F.A.Q.,720,810,760,
,08/12/2015,150,F.A.Q.,700,780,740,
,09/12/2015,100,F.A.Q.,700,800,750,
,10/12/2015,80,F.A.Q.,720,870,770,
,11/12/2015,120,F.A.Q.,600,700,650,
,12/12/2015,150, ,NR,NR,NR,
,14/12/2015,200,F.A.Q.,560,660,610,
,15/12/2015,200,F.A.Q.,550,650,600,
,16/12/2015,150,F.A.Q.,530,630,580,
,17/12/2015,100,F.A.Q.,510,620,560,
,18/12/2015,200,F.A.Q.,500,600,550,
,19/12/2015,100,F.A.Q.,520,630,570,
,21/12/2015,100,F.A.Q.,500,600,540,
,22/12/2015,80,F.A.Q.,500,600,550,
,23/12/2015,80,F.A.Q.,470,570,520,
,24/12/2015,80,F.A.Q.,480,580,530,
,26/12/2015,100,F.A.Q.,500,600,540,
,28/12/2015,100,F.A.Q.,450,550,500,
,29/12/2015,3,F.A.Q.,1500,1700,1600,
,30/12/2015,60,F.A.Q.,450,550,500,
,31/12/2015,80,F.A.Q.,430,530,480,
Haldaur,22/12/2015,35,Desi,NR,NR,1570,
Hamirpur,19/12/2015,15,Other,NR,NR,820,
,22/12/2015,18,Other,NR,NR,820,
,29/12/2015,16,Other,NR,NR,750,
Hapur,02/12/2015,60,Desi,NR,NR,780,
,04/12/2015,60,Desi,NR,NR,780,
,05/12/2015,60,Desi,NR,NR,780,
,07/12/2015,80,Desi,NR,NR,650,
Hardoi,01/12/2015,43.5,Other,760,800,780,
,02/12/2015,14,Other,770,810,790,
,04/12/2015,24,Other,740,780,760,
,05/12/2015,21,Other,745,785,765,
,07/12/2015,31.5,Other,745,765,755,
,08/12/2015,34, ,NR,NR,NR,
,10/12/2015,34, ,NR,NR,NR,
,11/12/2015,36.5, ,NR,NR,NR,
,12/12/2015,24, ,NR,NR,NR,
,14/12/2015,27, ,NR,NR,NR,
,15/12/2015,47,Other,570,630,600,
,16/12/2015,47,Other,580,620,600,
,17/12/2015,61, ,NR,NR,NR,
,18/12/2015,24, ,NR,NR,NR,
,19/12/2015,32, ,NR,NR,NR,
,20/12/2015,30,Other,590,610,600,
,21/12/2015,58,Other,540,560,550,
,22/12/2015,61, ,NR,NR,NR,
,23/12/2015,48, ,NR,NR,NR,
,24/12/2015,46, ,NR,NR,NR,
,25/12/2015,67, ,NR,NR,NR,
,26/12/2015,67, ,NR,NR,NR,
,27/12/2015,32,Other,450,470,460,
,28/12/2015,45,Other,450,470,460,
,29/12/2015,46,Other,460,480,470,
,30/12/2015,51.7,Other,480,500,490,
Jafarganj,02/12/2015,30,Desi,700,800,750,
,13/12/2015,35,Desi,650,750,700,
,16/12/2015,25,Desi,500,700,600,
,20/12/2015,42,Desi,450,700,500,
,23/12/2015,25,Desi,500,700,600,
,27/12/2015,40,Desi,600,700,650,
,30/12/2015,30,Desi,550,700,600,
Jagnair,31/12/2015,410,Desi,NR,NR,550,
Jahanabad,04/12/2015,30,F.A.Q.,NR,NR,880,
,16/12/2015,25,F.A.Q.,NR,NR,750,
,17/12/2015,25,F.A.Q.,NR,NR,740,
,18/12/2015,25.5,F.A.Q.,NR,NR,730,
,19/12/2015,26,F.A.Q.,NR,NR,720,
,20/12/2015,25,F.A.Q.,NR,NR,710,
,22/12/2015,24.5,F.A.Q.,NR,NR,700,
,23/12/2015,25,F.A.Q.,NR,NR,690,
,24/12/2015,25.2,F.A.Q.,NR,NR,680,
,25/12/2015,25.3,F.A.Q.,NR,NR,670,
,26/12/2015,27.5,F.A.Q.,NR,NR,650,
,27/12/2015,28,F.A.Q.,NR,NR,640,
,29/12/2015,28.5,F.A.Q.,NR,NR,620,
,30/12/2015,28,F.A.Q.,NR,NR,630,
,31/12/2015,28.5,F.A.Q.,NR,NR,1640,
Jalaun,01/12/2015,0.5,Other,NR,NR,400,
,02/12/2015,0.4,Other,NR,NR,400,
,03/12/2015,0.6,Other,NR,NR,400,
,04/12/2015,0.5,Other,NR,NR,400,
,05/12/2015,0.4,Other,NR,NR,400,
,06/12/2015,0.4,Other,NR,NR,400,
,07/12/2015,0.4,Other,NR,NR,400,
,08/12/2015,0.5,Other,400,NR,NR,
,09/12/2015,0.5,Other,NR,NR,400,
,10/12/2015,0.6,Other,NR,NR,400,
,11/12/2015,1,Other,NR,NR,400,
,12/12/2015,0.8,Other,NR,NR,400,
,13/12/2015,0.9,Other,NR,NR,400,
,14/12/2015,0.7,Other,NR,NR,400,
,15/12/2015,0.9,Other,NR,NR,400,
,19/12/2015,0.6, ,NR,NR,NR,
,20/12/2015,0.4, ,NR,NR,NR,
,21/12/2015,0.5, ,NR,NR,NR,
,22/12/2015,0.4, ,NR,NR,NR,
,23/12/2015,0.6, ,NR,NR,NR,
,24/12/2015,0.7, ,NR,NR,NR,
,25/12/2015,0.5, ,NR,NR,NR,
,26/12/2015,0.6, ,NR,NR,NR,
,27/12/2015,0.7,Other,NR,NR,450,
,29/12/2015,1,Other,NR,NR,500,
,30/12/2015,0.6,Other,NR,NR,500,
,31/12/2015,0.6,Other,NR,NR,500,
Jasra,01/12/2015,11.5,Other,NR,NR,715,
,02/12/2015,12.5,Other,NR,NR,715,
,03/12/2015,13,Other,NR,NR,710,
,04/12/2015,12.5,Other,NR,NR,700,
,05/12/2015,13,Other,NR,NR,700,
,07/12/2015,14,Other,NR,NR,715,
,08/12/2015,13.5,Other,NR,NR,700,
,09/12/2015,15,Other,NR,NR,650,
,10/12/2015,16,Other,NR,NR,650,
,12/12/2015,16,Other,NR,NR,625,
,14/12/2015,16.5,Other,NR,NR,615,
,15/12/2015,16, ,NR,NR,NR,
,16/12/2015,15, ,NR,NR,NR,
,17/12/2015,14, ,NR,NR,NR,
,18/12/2015,15, ,NR,NR,NR,
,19/12/2015,16,Other,NR,NR,600,
,21/12/2015,15,Other,NR,NR,600,
,22/12/2015,16,Other,NR,NR,585,
,23/12/2015,15,Other,NR,NR,585,
,24/12/2015,14,Other,NR,NR,585,
,26/12/2015,12,Other,NR,NR,590,
,28/12/2015,15, ,NR,NR,NR,
,29/12/2015,14.5,Other,NR,NR,575,
,30/12/2015,13.5,Other,NR,NR,575,
Jasvantnagar,07/12/2015,2100,Desi,NR,NR,550,
,15/12/2015,2500,Desi,NR,NR,575,
,19/12/2015,2600,Desi,NR,NR,500,
,31/12/2015,2750,Desi,NR,NR,475,
Jaunpur,01/12/2015,100,Potato,900,1000,950,
,02/12/2015,80,Potato,900,1000,940,
,03/12/2015,75,Potato,900,1000,960,
,04/12/2015,80,Potato,900,1000,960,
,05/12/2015,90,Potato,900,1000,965,
,07/12/2015,85,Potato,950,1025,970,
,08/12/2015,70,Potato,900,1000,960,
,09/12/2015,80,Potato,850,925,885,
,11/12/2015,100,Potato,800,850,825,
,12/12/2015,100,Potato,800,850,825,
,14/12/2015,110,Potato,725,825,790,
,15/12/2015,100,Potato,725,800,775,
,16/12/2015,90,Potato,725,825,770,
,17/12/2015,98,Potato,700,800,750,
,18/12/2015,97,Potato,700,800,740,
,19/12/2015,95,Potato,700,750,730,
,21/12/2015,98,Potato,675,775,725,
,22/12/2015,80,Potato,675,750,720,
,23/12/2015,90,Potato,700,775,730,
,24/12/2015,96,Potato,675,775,725,
,25/12/2015,98,Potato,675,750,715,
,26/12/2015,100,Potato,650,750,700,
,28/12/2015,90,Potato,650,750,690,
,29/12/2015,100,Potato,650,725,680,
,30/12/2015,110,Potato,600,700,650,
Jayas,11/12/2015,75, ,NR,NR,NR,
,18/12/2015,60,Desi,660,680,670,
Jhansi,02/12/2015,90,Other,650,780,700,
,03/12/2015,80,Other,700,800,750,
,04/12/2015,110,Other,900,1000,950,
,05/12/2015,120,Other,900,980,960,
,07/12/2015,20,Other,900,1080,1050,
,09/12/2015,12,Other,750,850,800,
,10/12/2015,110,Other,600,700,675,
,11/12/2015,90,Other,600,700,670,
,13/12/2015,120,Other,600,700,650,
,14/12/2015,110,Other,600,700,650,
,15/12/2015,120,Other,600,700,650,
,16/12/2015,110,Other,600,700,660,
,17/12/2015,95,Other,600,700,650,
,18/12/2015,90, ,NR,NR,NR,
,19/12/2015,100,Other,620,700,640,
,20/12/2015,60,Other,600,700,630,
,21/12/2015,70,Other,600,680,620,
,22/12/2015,90,Other,600,690,650,
,26/12/2015,120,Other,500,600,530,
,27/12/2015,110,Other,475,575,520,
,28/12/2015,120,Other,475,575,520,
,29/12/2015,120,Other,470,570,520,
,30/12/2015,110,Other,500,600,550,
,31/12/2015,115,Other,500,610,560,
Jhijhank,03/12/2015,67,Desi,NR,NR,810,
Kamlaganj,29/12/2015,250,Local,NR,NR,500,
Kannauj,02/12/2015,220,Desi,NR,NR,700,
,03/12/2015,200,Desi,NR,NR,750,
,04/12/2015,198,Desi,NR,NR,750,
,05/12/2015,200,Desi,NR,NR,750,
,06/12/2015,220,Desi,NR,NR,750,
,07/12/2015,230,Desi,NR,NR,750,
,09/12/2015,235,Desi,NR,NR,780,
,10/12/2015,250,Desi,NR,NR,700,
,11/12/2015,300,Desi,NR,NR,610,
,17/12/2015,325,Desi,NR,NR,590,
,18/12/2015,330,Desi,NR,NR,580,
,19/12/2015,335,Desi,NR,NR,580,
,23/12/2015,370,Desi,NR,NR,575,
,24/12/2015,380,Desi,NR,NR,570,
,25/12/2015,385,Desi,NR,NR,570,
,26/12/2015,400,Desi,NR,NR,500,
,27/12/2015,4.5,Desi,NR,NR,500,
,28/12/2015,406,Desi,NR,NR,500,
,30/12/2015,410,Desi,NR,NR,490,
,31/12/2015,450,Desi,NR,NR,490,
Kanpur(Grain),01/12/2015,550,Desi,NR,NR,710,
,02/12/2015,520,Desi,NR,NR,815,
,03/12/2015,560,Desi,NR,NR,815,
,04/12/2015,600,Desi,NR,NR,790,
,05/12/2015,765,Desi,NR,NR,740,
,07/12/2015,720,Desi,NR,NR,750,
,08/12/2015,1250,Desi,NR,NR,740,
,09/12/2015,1200,Desi,NR,NR,750,
,10/12/2015,1100,Desi,NR,NR,760,
,11/12/2015,1150,Desi,NR,NR,725,
,12/12/2015,1170,Desi,NR,NR,710,
,14/12/2015,1200,Desi,NR,NR,700,
,15/12/2015,1100,Desi,NR,NR,720,
,16/12/2015,1350,Desi,NR,NR,680,
,17/12/2015,1800,Desi,NR,NR,650,
,18/12/2015,1870,Desi,NR,NR,625,
,19/12/2015,2000,Desi,NR,NR,580,
,21/12/2015,2050,Desi,NR,NR,565,
,22/12/2015,185,Desi,NR,NR,575,
,23/12/2015,1870,Desi,NR,NR,560,
,24/12/2015,1900,Desi,NR,NR,550,
,25/12/2015,1950,Desi,NR,NR,540,
,26/12/2015,1880,Desi,NR,NR,540,
,28/12/2015,2000, ,NR,NR,NR,
,29/12/2015,1950,Desi,NR,NR,525,
,30/12/2015,1700,Desi,NR,NR,575,
,31/12/2015,1800,Desi,NR,NR,570,
Karnailganj,29/12/2015,52,Desi,750,800,780,
,31/12/2015,23,Desi,750,795,780,
Karvi,01/12/2015,17,Other,NR,NR,730,
,02/12/2015,18.5,Other,NR,NR,710,
,04/12/2015,21.5,Other,NR,NR,685,
,05/12/2015,17.5,Other,NR,NR,680,
,12/12/2015,12.5,Other,NR,NR,720,
,13/12/2015,11,Other,NR,NR,730,
,16/12/2015,12.5,Other,NR,NR,750,
,18/12/2015,11.5,Other,NR,NR,745,
,26/12/2015,11,Other,NR,NR,745,
,28/12/2015,12,Other,NR,NR,720,
,29/12/2015,13.5,Other,NR,NR,725,
,30/12/2015,12,Other,NR,NR,710,
Kasganj,02/12/2015,49,Desi,720,760,740,
,03/12/2015,53,Desi,700,740,720,
,04/12/2015,56,Desi,670,690,680,
,05/12/2015,58,Desi,640,670,650,
,09/12/2015,58,Desi,610,650,630,
,10/12/2015,68,Desi,600,630,610,
,13/12/2015,65,Desi,610,640,630,
,15/12/2015,70,Desi,600,640,620,
,18/12/2015,75,Desi,560,600,580,
,26/12/2015,84,Desi,500,530,510,
,29/12/2015,78,Desi,500,520,510,
,30/12/2015,81,Desi,490,520,500,
,31/12/2015,83,Desi,470,510,490,
Khair,01/12/2015,200,Other,610,660,640,
,03/12/2015,300,Other,570,630,600,
,04/12/2015,200,Other,590,640,610,
,05/12/2015,300,Other,570,630,600,
,06/12/2015,200,Other,600,650,620,
,07/12/2015,150,Other,610,670,640,
,08/12/2015,150,Other,620,670,650,
,10/12/2015,15,Other,650,700,670,
,12/12/2015,400,Other,600,640,620,
,13/12/2015,300,Other,610,660,640,
,14/12/2015,400,Other,600,660,630,
,17/12/2015,400,Other,600,660,630,
,18/12/2015,500,Other,550,610,580,
,19/12/2015,600,Other,530,590,560,
,20/12/2015,500,Other,550,600,570,
,21/12/2015,600,Other,520,580,550,
,22/12/2015,700,Other,520,560,540,
,24/12/2015,600,Other,530,590,560,
,25/12/2015,700,Other,520,580,550,
,27/12/2015,800,Other,520,560,540,
,28/12/2015,700,Other,520,580,550,
,29/12/2015,800,Other,520,560,540,
,31/12/2015,1000,Other,470,530,500,
Khairagarh,01/12/2015,260,Desi,780,860,820,
,02/12/2015,280,Desi,750,850,800,
,03/12/2015,260,Desi,780,860,820,
,04/12/2015,270,Desi,750,850,800,
,06/12/2015,290,Desi,700,800,750,
,07/12/2015,310,Desi,650,750,700,
,08/12/2015,320,Desi,630,690,660,
,09/12/2015,350,Desi,580,660,620,
,10/12/2015,360,Desi,550,650,600,
,11/12/2015,360, ,NR,NR,NR,
,13/12/2015,360,Desi,480,520,500,
,14/12/2015,340,Desi,480,560,520,
,15/12/2015,350, ,NR,NR,NR,
,16/12/2015,320,Desi,500,560,530,
,17/12/2015,330,Desi,480,540,510,
,18/12/2015,320,Desi,480,560,520,
,20/12/2015,340,Desi,450,550,500,
,21/12/2015,320,Desi,500,540,520,
,22/12/2015,310,Desi,490,550,520,
,23/12/2015,340,Desi,NR,NR,500,
,24/12/2015,330,Desi,NR,NR,510,
,25/12/2015,310,Desi,NR,NR,510,
,29/12/2015,310,Desi,NR,NR,530,
,30/12/2015,320,Desi,480,540,510,
,31/12/2015,300,Desi,500,560,530,
Khatauli,01/12/2015,5,Other,650,740,700,
,02/12/2015,4,Potato,650,730,700,
,11/12/2015,5,Other,500,610,600,
,14/12/2015,4,Other,550,615,600,
,15/12/2015,2,Other,500,615,600,
,18/12/2015,2,Potato,500,620,600,
Khekda,01/12/2015,0.5,Potato,900,1100,1000,
,03/12/2015,0.4,Potato,800,1000,900,
,11/12/2015,0.6,Potato,700,900,800,
,14/12/2015,0.5,Potato,750,850,800,
,15/12/2015,0.6,Potato,700,900,800,
,16/12/2015,0.3,Potato,700,900,800,
,17/12/2015,0.4,Potato,700,900,800,
,18/12/2015,4.1,Potato,500,600,550,
,19/12/2015,4.8,Potato,500,700,600,
,22/12/2015,3,Potato,400,600,500,
,23/12/2015,2.8,Potato,400,600,500,
,24/12/2015,2.4,Potato,400,600,500,
,25/12/2015,2.6,Potato,400,600,500,
,30/12/2015,3,Potato,400,600,500,
,31/12/2015,2.5,Other,450,550,500,
Khurja,30/12/2015,550,F.A.Q.,NR,NR,470,
Kiratpur,28/12/2015,140,Desi,NR,NR,450,
Kopaganj,05/12/2015,280,Potato,720,850,770,
,19/12/2015,550,Potato,620,690,650,
Kosikalan,31/12/2015,7000,Desi,NR,NR,470,
Lakhimpur,01/12/2015,65,Potato,600,900,800,
,02/12/2015,62,Potato,600,820,810,
,03/12/2015,65,Potato,700,870,800,
,04/12/2015,63,Potato,750,900,810,
,05/12/2015,60,Potato,700,820,815,
,06/12/2015,70,Potato,700,800,750,
,08/12/2015,75,Potato,700,820,730,
,09/12/2015,70,Potato,690,800,735,
,10/12/2015,75,Potato,680,850,700,
,11/12/2015,74,Potato,600,700,670,
,12/12/2015,80,Potato,550,680,620,
,14/12/2015,85,Potato,500,600,580,
,15/12/2015,82,Potato,570,670,635,
,16/12/2015,80,Potato,580,680,640,
,18/12/2015,70,Potato,600,680,650,
,19/12/2015,72,Potato,600,700,640,
,20/12/2015,100,Potato,580,640,600,
,21/12/2015,120,Potato,560,620,600,
,22/12/2015,90,Potato,580,700,610,
,23/12/2015,80,Potato,580,670,615,
,24/12/2015,80,Potato,570,640,605,
,25/12/2015,80,Potato,570,700,620,
,26/12/2015,80,Potato,580,700,620,
,27/12/2015,85,Potato,580,700,610,
,28/12/2015,80,Potato,550,700,600,
,29/12/2015,80,Potato,550,700,615,
,30/12/2015,90,Potato,530,670,600,
,31/12/2015,80,Potato,500,700,600,
Lalganj,02/12/2015,20,Desi,700,750,715,
,09/12/2015,25,Desi,650,700,680,
,17/12/2015,40,Desi,600,650,615,
,30/12/2015,110,Desi,500,550,515,
Lucknow,01/12/2015,225,Potato,700,850,800,
,02/12/2015,240,Potato,700,850,800,
,03/12/2015,258,Potato,700,850,800,
,04/12/2015,270,Potato,725,850,775,
,05/12/2015,296,Potato,700,850,750,
,06/12/2015,314,Potato,650,750,700,
,07/12/2015,260,Potato,650,750,700,
,08/12/2015,250,Potato,650,750,700,
,09/12/2015,300,Potato,650,750,700,
,10/12/2015,320,Potato,650,800,700,
,11/12/2015,340,Potato,600,700,650,
,13/12/2015,250,Potato,600,725,675,
,14/12/2015,300,Potato,600,725,675,
,15/12/2015,350,Potato,550,650,600,
,16/12/2015,320,Potato,600,700,625,
,17/12/2015,270,Potato,600,700,625,
,18/12/2015,290, ,NR,NR,NR,
,19/12/2015,305,Potato,575,650,600,
,20/12/2015,320,Potato,580,630,600,
,21/12/2015,250,Potato,600,650,625,
,22/12/2015,265,Potato,600,650,625,
,23/12/2015,210,Potato,600,700,650,
,24/12/2015,220,Potato,600,700,625,
,25/12/2015,300,Potato,575,650,600,
,26/12/2015,290,Potato,600,700,625,
,27/12/2015,260,Potato,500,650,600,
,28/12/2015,170,Potato,500,650,600,
,29/12/2015,260,Potato,500,650,600,
,31/12/2015,260,Potato,600,650,620,
Madhoganj,11/12/2015,12.5,Other,650,720,680,
,12/12/2015,13,Other,625,670,640,
,13/12/2015,14,Other,610,650,625,
,14/12/2015,12,Other,600,650,625,
,15/12/2015,14.5,Other,600,650,625,
,16/12/2015,11.5,Other,610,670,640,
,17/12/2015,14.5,Other,615,670,640,
,18/12/2015,16,Other,600,650,625,
,19/12/2015,13.5,Other,600,650,620,
,20/12/2015,18,Other,600,650,615,
,21/12/2015,16.5,Other,600,650,620,
,22/12/2015,18,Other,570,650,600,
,23/12/2015,19,Other,550,650,600,
,24/12/2015,21,Other,550,650,600,
,25/12/2015,18,Other,560,650,610,
,26/12/2015,16,Other,580,650,615,
,27/12/2015,21,Other,550,625,580,
,28/12/2015,18,Other,550,625,580,
,29/12/2015,16.5,Other,550,640,590,
,30/12/2015,19.5,Other,540,625,590,
,31/12/2015,21,Other,560,625,600,
Mahoba,09/12/2015,13.5,Potato,NR,NR,1000,
,10/12/2015,13,Potato,NR,NR,950,
,11/12/2015,14.5,Potato,NR,NR,700,
Maigalganj,23/12/2015,3,F.A.Q.,500,700,600,
Mainpuri,04/12/2015,160,F.A.Q.,NR,NR,625,
,07/12/2015,105,F.A.Q.,NR,NR,630,
,08/12/2015,115,F.A.Q.,NR,NR,600,
,09/12/2015,92.5,F.A.Q.,NR,NR,615,
,10/12/2015,124,F.A.Q.,NR,NR,620,
,16/12/2015,55,F.A.Q.,NR,NR,1850,
,18/12/2015,15,F.A.Q.,NR,NR,530,
,19/12/2015,215,F.A.Q.,NR,NR,500,
,28/12/2015,185,F.A.Q.,NR,NR,490,
,29/12/2015,165,F.A.Q.,NR,NR,495,
,30/12/2015,180,F.A.Q.,NR,NR,490,
,31/12/2015,190,F.A.Q.,NR,NR,480,
Mathura,01/12/2015,210,Desi,NR,NR,830,
,02/12/2015,240,Desi,NR,NR,850,
,03/12/2015,220,Desi,NR,NR,840,
,04/12/2015,250,Desi,NR,NR,860,
,05/12/2015,230,Desi,NR,NR,830,
,07/12/2015,210,Desi,NR,NR,810,
,08/12/2015,220,Desi,NR,NR,860,
,09/12/2015,250,Desi,NR,NR,800,
,10/12/2015,230,Desi,NR,NR,700,
,11/12/2015,270,Desi,NR,NR,680,
,14/12/2015,310,Desi,NR,NR,650,
,15/12/2015,380,Desi,NR,NR,600,
,17/12/2015,450,Desi,NR,NR,600,
,18/12/2015,520,Desi,NR,NR,580,
,19/12/2015,610,Desi,NR,NR,540,
,21/12/2015,640,Desi,NR,NR,500,
,22/12/2015,30,Desi,NR,NR,1370,
,26/12/2015,600,Desi,NR,NR,490,
,28/12/2015,680,Desi,NR,NR,470,
,29/12/2015,650,Desi,NR,NR,480,
,30/12/2015,700,Desi,NR,NR,490,
Maudaha,05/12/2015,11.5,Potato,NR,NR,800,
,06/12/2015,11,Potato,NR,NR,800,
,07/12/2015,10,Potato,NR,NR,800,
,08/12/2015,12,Potato,NR,NR,800,
,09/12/2015,10,Potato,NR,NR,800,
,11/12/2015,11,Potato,NR,NR,800,
,18/12/2015,12.5,Potato,NR,NR,650,
,19/12/2015,15,Potato,NR,NR,650,
,20/12/2015,12,Potato,NR,NR,650,
,21/12/2015,12.5,Potato,NR,NR,650,
,22/12/2015,11,Potato,NR,NR,650,
,26/12/2015,15,Potato,NR,NR,650,
,27/12/2015,13,Potato,NR,NR,650,
,28/12/2015,14,Potato,NR,NR,650,
,29/12/2015,11,Potato,NR,NR,650,
,30/12/2015,13,Potato,NR,NR,650,
Mawana,01/12/2015,4,Desi,NR,NR,670,
,02/12/2015,3.5,Desi,NR,NR,650,
,03/12/2015,5,Desi,NR,NR,670,
,04/12/2015,4,Desi,NR,NR,650,
,05/12/2015,4,Desi,NR,NR,660,
,07/12/2015,3.5,Desi,NR,NR,670,
,10/12/2015,3,Desi,NR,NR,680,
,11/12/2015,5,Desi,NR,NR,690,
,14/12/2015,3,Desi,NR,NR,670,
,15/12/2015,4,Desi,NR,NR,610,
,16/12/2015,3.5,Desi,NR,NR,600,
,17/12/2015,5,Desi,NR,NR,590,
,18/12/2015,3.5,Desi,NR,NR,600,
,19/12/2015,3.5,Desi,NR,NR,525,
,20/12/2015,4,Desi,NR,NR,520,
,21/12/2015,3,Desi,NR,NR,520,
,22/12/2015,2.5,Desi,NR,NR,525,
,23/12/2015,4,Desi,NR,NR,500,
,25/12/2015,3,Desi,NR,NR,480,
,26/12/2015,3.5,Desi,NR,NR,475,
,28/12/2015,3, ,NR,NR,NR,
,29/12/2015,4,Desi,NR,NR,470,
,30/12/2015,3,Desi,NR,NR,470,
,31/12/2015,3.5,Desi,NR,NR,470,
Meerut,01/12/2015,32,Desi,NR,NR,680,
,02/12/2015,40,Desi,NR,NR,670,
,03/12/2015,47,Desi,NR,NR,650,
,04/12/2015,48,Desi,NR,NR,648,
,05/12/2015,25,Desi,NR,NR,660,
,07/12/2015,68,Desi,NR,NR,650,
,08/12/2015,105,Desi,NR,NR,600,
,10/12/2015,115,Desi,NR,NR,625,
,11/12/2015,125,Desi,NR,NR,610,
,14/12/2015,137.5,Desi,NR,NR,600,
,15/12/2015,141,Desi,NR,NR,590,
,17/12/2015,165, ,NR,NR,NR,
,18/12/2015,210,Desi,NR,NR,545,
,19/12/2015,220,Desi,NR,NR,530,
,21/12/2015,188,Desi,NR,NR,540,
,22/12/2015,228,Desi,NR,NR,520,
,24/12/2015,260, ,NR,NR,NR,
,25/12/2015,180, ,NR,NR,NR,
,26/12/2015,160, ,NR,NR,NR,
,28/12/2015,150,Desi,NR,NR,540,
,29/12/2015,180,Desi,NR,NR,530,
,30/12/2015,220,Desi,NR,NR,520,
,31/12/2015,240,Desi,NR,NR,510,
Mihipurwa,30/12/2015,516,Red,610,640,625,
Mirzapur,01/12/2015,37.5,Other,815,880,860,
,02/12/2015,37,Other,790,870,850,
,03/12/2015,35,Other,780,865,840,
,04/12/2015,40,Other,775,850,820,
,05/12/2015,37.5,Other,790,860,815,
,07/12/2015,35,Other,835,890,865,
,08/12/2015,40,Other,840,900,860,
,09/12/2015,45,Other,790,875,855,
,10/12/2015,47.5,Other,725,775,750,
,11/12/2015,50,Other,715,760,735,
,12/12/2015,47,Other,710,775,740,
,14/12/2015,47,Other,710,775,735,
,15/12/2015,46,Other,700,775,730,
,16/12/2015,48,Other,700,750,725,
,17/12/2015,50,Other,700,750,720,
,18/12/2015,47.5,Other,690,730,710,
,19/12/2015,50,Other,680,740,700,
,21/12/2015,47.5,Other,700,740,715,
,22/12/2015,45,Other,700,745,720,
,23/12/2015,48,Other,700,740,715,
,24/12/2015,50,Other,680,740,710,
,25/12/2015,47.5,Other,675,725,700,
,26/12/2015,50,Other,680,730,710,
,28/12/2015,55,Other,675,740,715,
,29/12/2015,50,Other,675,730,710,
,30/12/2015,60,Other,675,730,715,
,31/12/2015,48,Other,660,730,710,
Mohammdi,22/12/2015,2,F.A.Q.,500,650,580,
Moth,02/12/2015,0.9,Other,NR,NR,650,
,04/12/2015,1,Other,NR,NR,680,
,05/12/2015,1.3,Other,NR,NR,730,
,06/12/2015,1.1,Other,NR,NR,780,
,07/12/2015,0.9,Other,NR,NR,800,
,08/12/2015,1.5,Other,NR,NR,950,
,09/12/2015,0.7,Other,NR,NR,960,
,11/12/2015,0.6,Other,NR,NR,960,
,12/12/2015,0.8,Other,NR,NR,900,
,14/12/2015,0.6,Other,NR,NR,810,
,15/12/2015,0.6,Other,NR,NR,750,
,16/12/2015,1.3,Other,NR,NR,710,
,18/12/2015,1,Other,NR,NR,680,
,19/12/2015,1.3,Other,NR,NR,660,
,25/12/2015,0.4,Other,NR,NR,650,
,26/12/2015,1.3,Other,NR,NR,650,
,27/12/2015,0.8,Other,NR,NR,650,
,28/12/2015,1.1,Other,NR,NR,650,
,29/12/2015,1.3,Other,NR,NR,650,
,30/12/2015,1,Other,NR,NR,650,
Muradabad,01/12/2015,290,F.A.Q.,NR,NR,820,
,02/12/2015,280,F.A.Q.,NR,NR,830,
,03/12/2015,300,F.A.Q.,NR,NR,820,
,04/12/2015,310,F.A.Q.,NR,NR,800,
,05/12/2015,340,F.A.Q.,NR,NR,780,
,06/12/2015,320,F.A.Q.,NR,NR,790,
,07/12/2015,300,F.A.Q.,NR,NR,800,
,08/12/2015,350,F.A.Q.,NR,NR,780,
,09/12/2015,400,F.A.Q.,NR,NR,700,
,10/12/2015,420,F.A.Q.,NR,NR,680,
,11/12/2015,450,F.A.Q.,NR,NR,600,
,12/12/2015,420,F.A.Q.,NR,NR,610,
,13/12/2015,370,F.A.Q.,NR,NR,615,
,14/12/2015,420,F.A.Q.,NR,NR,600,
,15/12/2015,400,F.A.Q.,NR,NR,600,
,16/12/2015,450,F.A.Q.,NR,NR,540,
,17/12/2015,460,F.A.Q.,NR,NR,525,
,18/12/2015,470,F.A.Q.,NR,NR,520,
,19/12/2015,410,F.A.Q.,NR,NR,525,
,20/12/2015,450,F.A.Q.,NR,NR,500,
,21/12/2015,410,F.A.Q.,NR,NR,500,
,22/12/2015,400,F.A.Q.,NR,NR,475,
,23/12/2015,420, ,NR,NR,NR,
