Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,02/03/2015,10,Potato,500,615,550,
,03/03/2015,3,Potato,1300,1400,1350,
,10/03/2015,4,Potato,500,610,550,
,11/03/2015,5,Potato,550,620,600,
,12/03/2015,4,Potato,550,625,600,
,16/03/2015,20,Desi,550,640,600,
,17/03/2015,5,Potato,550,680,600,
,18/03/2015,4,Potato,550,680,600,
,19/03/2015,15,Potato,600,660,650,
,20/03/2015,15,Potato,550,640,600,
,21/03/2015,10,Potato,500,600,550,
,22/03/2015,5,Potato,500,600,550,
,23/03/2015,2,Potato,550,610,600,
,24/03/2015,15,Potato,550,620,600,
,25/03/2015,20,Potato,550,610,600,
,26/03/2015,20,Potato,500,580,550,
,27/03/2015,10,Potato,500,570,550,
,28/03/2015,2,Potato,500,565,540,
,29/03/2015,3,Potato,500,560,520,
,30/03/2015,4,Potato,500,550,540,
,31/03/2015,5,Potato,500,560,540,
Khekda,03/03/2015,0.5,Potato,550,650,600,
,04/03/2015,0.6,Potato,650,750,700,
,05/03/2015,0.6,Potato,650,750,700,
,07/03/2015,0.8,Potato,650,750,700,
,09/03/2015,1,Potato,650,750,700,
,11/03/2015,0.6,Potato,650,750,700,
,12/03/2015,1,Potato,650,750,700,
,14/03/2015,1,Potato,700,780,740,
,17/03/2015,1,Potato,700,820,760,
,19/03/2015,1,Potato,700,820,760,
,20/03/2015,1,Potato,700,780,740,
,21/03/2015,1,Potato,650,750,700,
,23/03/2015,0.6,Potato,650,750,700,
,24/03/2015,1,Potato,700,740,720,
,25/03/2015,0.4, ,NR,NR,NR,
,26/03/2015,1,Potato,500,580,540,
,28/03/2015,0.2,Potato,550,650,600,
,30/03/2015,0.3,Potato,550,650,600,
,31/03/2015,0.3,Potato,550,650,600,
Khurja,02/03/2015,12.5,F.A.Q.,450,525,500,
,03/03/2015,10,F.A.Q.,425,580,510,
,04/03/2015,1.4,F.A.Q.,460,580,500,
,09/03/2015,12,F.A.Q.,450,620,570,
,10/03/2015,10,F.A.Q.,450,600,540,
,11/03/2015,12.5,F.A.Q.,460,600,560,
,12/03/2015,12,F.A.Q.,450,600,540,
,13/03/2015,14,F.A.Q.,450,600,540,
,16/03/2015,12,F.A.Q.,460,600,500,
,17/03/2015,8.5,F.A.Q.,460,600,520,
,18/03/2015,20,F.A.Q.,460,600,500,
,19/03/2015,38,F.A.Q.,500,620,560,
,20/03/2015,35,F.A.Q.,500,625,600,
,21/03/2015,40,F.A.Q.,450,625,590,
,23/03/2015,38,F.A.Q.,425,650,585,
,24/03/2015,45,F.A.Q.,450,625,600,
,25/03/2015,52,F.A.Q.,460,620,580,
,26/03/2015,56,F.A.Q.,480,600,580,
,27/03/2015,46.5,F.A.Q.,450,632,585,
,30/03/2015,38,F.A.Q.,NR,NR,575,
,31/03/2015,40,F.A.Q.,480,600,560,
Kiratpur,26/03/2015,130,Desi,NR,NR,520,
Kopaganj,01/03/2015,30,Potato,610,620,615,
,03/03/2015,40,Potato,610,640,625,
,04/03/2015,35,Potato,610,630,620,
,05/03/2015,40,Potato,600,630,615,
,08/03/2015,30,Potato,605,615,610,
,10/03/2015,35,Potato,610,630,620,
,11/03/2015,42.5,Potato,605,615,610,
,12/03/2015,40,Potato,610,630,620,
,13/03/2015,35,Potato,605,615,610,
,14/03/2015,45,Potato,615,625,620,
,15/03/2015,55,Potato,595,615,605,
,17/03/2015,38,Potato,610,620,615,
,18/03/2015,48,Potato,610,630,620,
,20/03/2015,47,Potato,610,620,615,
,21/03/2015,37,Potato,615,625,620,
,24/03/2015,40,Potato,615,625,620,
,25/03/2015,30,Potato,NR,NR,625,
,26/03/2015,37,Potato,NR,NR,625,
,27/03/2015,39,Potato,NR,NR,620,
,28/03/2015,35,Potato,610,620,615,
,29/03/2015,40,Potato,615,625,620,
,31/03/2015,37,Potato,615,625,620,
Kosikalan,30/03/2015,10200,Desi,380,450,400,
Lakhimpur,01/03/2015,290,F.A.Q.,550,650,590,
,02/03/2015,50,F.A.Q.,570,670,600,
,03/03/2015,284,Potato,560,670,595,
,04/03/2015,285,Potato,550,670,590,
,05/03/2015,280,Potato,550,680,595,
,07/03/2015,280,Potato,550,680,595,
,08/03/2015,287,Potato,540,650,590,
,09/03/2015,250,Potato,550,670,600,
,10/03/2015,280,Potato,540,660,600,
,11/03/2015,250,Potato,550,670,610,
,12/03/2015,260,Potato,500,650,600,
,13/03/2015,265,Potato,500,680,610,
,14/03/2015,270,Potato,550,670,600,
,15/03/2015,260,Potato,580,660,605,
,16/03/2015,255,Potato,590,670,610,
,17/03/2015,270,Potato,550,650,590,
,18/03/2015,280,Potato,500,600,590,
,19/03/2015,260,Potato,600,700,610,
,20/03/2015,256,Potato,600,640,620,
,21/03/2015,260,Potato,600,650,610,
,22/03/2015,267,Potato,600,650,600,
,23/03/2015,269,Potato,600,650,620,
,24/03/2015,255,Potato,600,620,610,
,25/03/2015,260,Potato,600,640,610,
,26/03/2015,250,Potato,600,650,600,
,27/03/2015,250,Potato,600,620,615,
,28/03/2015,260,Potato,550,650,620,
,29/03/2015,265,Potato,540,640,610,
,30/03/2015,265,Potato,550,630,610,
,31/03/2015,270,Potato,550,650,615,
Lalganj,03/03/2015,6,Desi,600,670,650,
,04/03/2015,7,Desi,600,625,615,
,05/03/2015,10,Desi,570,610,600,
,08/03/2015,6,Desi,550,600,570,
,09/03/2015,10,Desi,550,610,600,
,10/03/2015,20,Desi,550,610,600,
,11/03/2015,30,Desi,550,615,600,
,12/03/2015,40,Desi,570,600,580,
,14/03/2015,45,Desi,550,600,585,
,15/03/2015,35,Desi,560,600,580,
,16/03/2015,50,Desi,550,600,570,
,17/03/2015,30,Desi,550,600,575,
,18/03/2015,35,Desi,515,600,550,
,19/03/2015,40,Desi,515,575,550,
,21/03/2015,45,Desi,515,575,550,
,22/03/2015,50,Desi,525,575,550,
,23/03/2015,45,Desi,515,570,550,
,24/03/2015,40,Desi,515,575,550,
,25/03/2015,45,Desi,500,550,530,
,26/03/2015,40,Desi,500,550,535,
,28/03/2015,35,Desi,520,565,550,
,29/03/2015,3,Desi,515,570,550,
,30/03/2015,5,Desi,520,565,550,
,31/03/2015,18,Desi,515,560,550,
Lalitpur,02/03/2015,47.5,Other,700,850,730,
,03/03/2015,50,Other,725,760,740,
,04/03/2015,40,Other,730,780,750,
,10/03/2015,28,Other,710,780,745,
,11/03/2015,42.5,Other,680,765,715,
,12/03/2015,40,Other,690,775,720,
,13/03/2015,61,Other,650,850,700,
,16/03/2015,54,Other,700,850,730,
,17/03/2015,60,Other,650,850,700,
,18/03/2015,56,Other,700,725,715,
,19/03/2015,47.5,Other,700,765,725,
,20/03/2015,52.5,Other,700,750,720,
,21/03/2015,49,Other,700,850,730,
,23/03/2015,50,Other,700,850,740,
,24/03/2015,65,Other,700,785,750,
,25/03/2015,67,Other,700,758,735,
,27/03/2015,60,Other,650,850,730,
Lucknow,01/03/2015,430,Potato,550,650,600,
,02/03/2015,400,Potato,575,650,610,
,03/03/2015,460,Potato,550,625,600,
,04/03/2015,430,Potato,550,650,600,
,05/03/2015,460,Potato,550,650,600,
,07/03/2015,230,Potato,550,650,600,
,08/03/2015,220,Potato,600,650,625,
,09/03/2015,280,Potato,600,650,625,
,10/03/2015,250,Potato,600,650,630,
,11/03/2015,220,Potato,600,700,650,
,12/03/2015,360,Potato,550,650,600,
,13/03/2015,300,Potato,600,650,625,
,15/03/2015,270,Potato,600,675,640,
,16/03/2015,300,Potato,600,660,640,
,17/03/2015,250,Potato,600,700,650,
,18/03/2015,280,Potato,600,700,650,
,19/03/2015,320,Potato,590,660,630,
,20/03/2015,340,Potato,600,700,650,
,21/03/2015,370,Potato,575,650,600,
,22/03/2015,440,Potato,550,625,575,
,23/03/2015,470,Potato,550,625,575,
,24/03/2015,440,Potato,550,600,575,
,25/03/2015,410,Potato,550,625,575,
,27/03/2015,400,Potato,475,550,500,
,28/03/2015,450,Potato,450,500,475,
,29/03/2015,500,Potato,400,500,475,
,30/03/2015,500,Potato,400,500,475,
,31/03/2015,46,Potato,400,500,460,
Mahoba,11/03/2015,12,Potato,500,550,525,
,12/03/2015,12.5,Potato,500,650,600,
,13/03/2015,13.5,Potato,600,650,625,
,14/03/2015,13,Potato,500,650,600,
,15/03/2015,14.5,Potato,500,650,625,
,16/03/2015,12,Potato,600,750,700,
,18/03/2015,14.5,Potato,500,650,600,
,19/03/2015,13.5,Potato,600,650,625,
,20/03/2015,12.5,Potato,500,650,600,
,21/03/2015,13,Potato,600,650,625,
,23/03/2015,12,Potato,500,640,600,
,25/03/2015,13,Potato,500,650,600,
,26/03/2015,12,Potato,550,650,625,
,27/03/2015,13.5,Potato,500,650,600,
Maigalganj,27/03/2015,13,F.A.Q.,600,620,610,
Mainpuri,03/03/2015,385,F.A.Q.,400,600,540,
,04/03/2015,355,F.A.Q.,400,600,560,
,09/03/2015,485,F.A.Q.,400,560,540,
,10/03/2015,365,F.A.Q.,400,560,500,
,11/03/2015,485,F.A.Q.,400,550,500,
,12/03/2015,475,F.A.Q.,400,560,500,
,16/03/2015,385,F.A.Q.,425,600,520,
,17/03/2015,350,F.A.Q.,400,600,540,
,19/03/2015,415.7, ,NR,NR,NR,
,20/03/2015,385,F.A.Q.,450,600,580,
,23/03/2015,420,F.A.Q.,450,600,580,
,24/03/2015,465,F.A.Q.,450,600,575,
,25/03/2015,485,F.A.Q.,450,580,540,
,26/03/2015,465,F.A.Q.,400,550,530,
,28/03/2015,495,F.A.Q.,400,580,540,
,30/03/2015,425,F.A.Q.,380,520,500,
Mathura,02/03/2015,700,Desi,500,600,560,
,03/03/2015,400,Desi,510,620,570,
,04/03/2015,320,Desi,500,650,580,
,09/03/2015,240,Desi,510,620,570,
,10/03/2015,400,Desi,500,650,560,
,11/03/2015,420,Desi,500,600,550,
,12/03/2015,500,Desi,480,580,530,
,13/03/2015,460,Desi,460,600,500,
,14/03/2015,240,Desi,510,600,550,
,16/03/2015,150,Desi,510,620,560,
,17/03/2015,220,Desi,500,620,570,
,18/03/2015,280,Desi,510,610,560,
,19/03/2015,350,Desi,520,640,580,
,20/03/2015,410,Desi,500,600,550,
,21/03/2015,500,Desi,480,580,520,
,23/03/2015,540,Desi,450,560,510,
,24/03/2015,600,Desi,500,600,550,
,25/03/2015,550,Desi,510,610,560,
,26/03/2015,580,Desi,450,580,510,
,27/03/2015,620,Desi,440,540,480,
,28/03/2015,720,Desi,400,500,450,
,30/03/2015,850,Desi,400,480,430,
,31/03/2015,980,Desi,380,450,420,
Maudaha,07/03/2015,8,Potato,550,650,600,
,08/03/2015,9,Potato,550,670,600,
,09/03/2015,12,Potato,550,640,600,
,10/03/2015,10,Potato,525,640,600,
,11/03/2015,9,Potato,550,650,600,
,13/03/2015,10,Potato,550,650,600,
,14/03/2015,11,Potato,550,650,600,
,15/03/2015,9,Potato,550,650,600,
,16/03/2015,8,Potato,550,650,600,
,17/03/2015,9,Potato,550,650,600,
,18/03/2015,9,Potato,550,640,600,
,20/03/2015,8,Potato,550,680,600,
,21/03/2015,11,Potato,550,650,600,
,22/03/2015,10,Potato,600,675,650,
,23/03/2015,9,Potato,600,700,650,
,24/03/2015,11,Potato,540,650,600,
,25/03/2015,10,Potato,550,650,600,
,27/03/2015,12,Potato,550,650,600,
Mawana,01/03/2015,3,Desi,NR,NR,570,
,02/03/2015,3.5,Desi,NR,NR,570,
,03/03/2015,2.5,Desi,NR,NR,580,
,04/03/2015,3.5,Desi,NR,NR,570,
,09/03/2015,2.5,Desi,NR,NR,570,
,10/03/2015,3.5,Desi,NR,NR,590,
,11/03/2015,3,Desi,NR,NR,600,
,12/03/2015,1,Desi,NR,NR,605,
,13/03/2015,3,Desi,NR,NR,610,
,14/03/2015,4,Desi,NR,NR,600,
,15/03/2015,5,Desi,NR,NR,625,
,16/03/2015,5,Desi,NR,NR,625,
,17/03/2015,4,Desi,NR,NR,615,
,18/03/2015,3,Desi,NR,NR,625,
,19/03/2015,2.5,Desi,NR,NR,620,
,20/03/2015,4,Desi,NR,NR,625,
,21/03/2015,3.5,Desi,NR,NR,620,
,22/03/2015,4,Desi,NR,NR,625,
,23/03/2015,4,Desi,NR,NR,610,
,24/03/2015,5,Desi,NR,NR,615,
,25/03/2015,4,Desi,NR,NR,610,
,26/03/2015,3.5,Desi,NR,NR,615,
,27/03/2015,4,Desi,NR,NR,605,
,28/03/2015,4,Desi,NR,NR,600,
,30/03/2015,4,Desi,NR,NR,610,
,31/03/2015,3,Desi,NR,NR,600,
Meerut,02/03/2015,108,Desi,NR,NR,610,
,03/03/2015,60,Desi,NR,NR,610,
,04/03/2015,112,Desi,NR,NR,590,
,09/03/2015,49,Desi,NR,NR,610,
,10/03/2015,40,Desi,NR,NR,615,
,11/03/2015,39,Desi,NR,NR,620,
,12/03/2015,35,Desi,NR,NR,625,
,13/03/2015,75,Desi,NR,NR,615,
,14/03/2015,60,Desi,NR,NR,625,
,16/03/2015,58,Desi,NR,NR,640,
,17/03/2015,54,Desi,NR,NR,642,
,18/03/2015,40,Desi,NR,NR,665,
,19/03/2015,41,Desi,NR,NR,665,
,20/03/2015,64,Desi,NR,NR,650,
,21/03/2015,74,Desi,NR,NR,625,
,23/03/2015,62.5,Desi,NR,NR,635,
,24/03/2015,45,Desi,NR,NR,660,
,25/03/2015,156,Desi,NR,NR,590,
,26/03/2015,157,Desi,NR,NR,580,
,27/03/2015,158,Desi,NR,NR,570,
,30/03/2015,165,Desi,NR,NR,550,
,31/03/2015,172,Desi,NR,NR,540,
Mirzapur,02/03/2015,100,Other,NR,NR,600,
,03/03/2015,100,Other,NR,NR,600,
,04/03/2015,112.5,Other,NR,NR,610,
,05/03/2015,90,Other,NR,NR,600,
,06/03/2015,90,Other,NR,NR,620,
,07/03/2015,100,Other,NR,NR,610,
,09/03/2015,85,Other,NR,NR,630,
,10/03/2015,90,Other,NR,NR,625,
,11/03/2015,85,Other,NR,NR,640,
,12/03/2015,85,Other,NR,NR,625,
,13/03/2015,90,Other,NR,NR,625,
,14/03/2015,9,Other,NR,NR,630,
,16/03/2015,80,Other,NR,NR,630,
,17/03/2015,80,Other,NR,NR,620,
,18/03/2015,90,Other,NR,NR,620,
,19/03/2015,90,Other,NR,NR,620,
,20/03/2015,80,Other,NR,NR,620,
,21/03/2015,100,Other,NR,NR,625,
,23/03/2015,110,Other,NR,NR,620,
,24/03/2015,90,Other,NR,NR,620,
,25/03/2015,100,Other,NR,NR,625,
,26/03/2015,90,Other,NR,NR,610,
,27/03/2015,100,Other,NR,NR,600,
,28/03/2015,90,Other,NR,NR,600,
,30/03/2015,100,Other,NR,NR,610,
,31/03/2015,115,Other,545,585,565,
Mohammdi,27/03/2015,20,F.A.Q.,560,610,600,
Muradabad,01/03/2015,550,F.A.Q.,NR,NR,400,
,02/03/2015,540,F.A.Q.,NR,NR,420,
,03/03/2015,250,F.A.Q.,NR,NR,410,
,04/03/2015,260,F.A.Q.,NR,NR,390,
,05/03/2015,250,F.A.Q.,NR,NR,400,
,07/03/2015,270,F.A.Q.,NR,NR,410,
,08/03/2015,300,F.A.Q.,NR,NR,410,
,09/03/2015,310,F.A.Q.,NR,NR,400,
,10/03/2015,325,F.A.Q.,NR,NR,400,
,11/03/2015,330,F.A.Q.,NR,NR,410,
,12/03/2015,350,F.A.Q.,NR,NR,400,
,13/03/2015,400,F.A.Q.,NR,NR,400,
,15/03/2015,350,F.A.Q.,NR,NR,415,
,16/03/2015,360,F.A.Q.,NR,NR,415,
,17/03/2015,370,F.A.Q.,NR,NR,410,
,18/03/2015,395,F.A.Q.,NR,NR,400,
,19/03/2015,360,F.A.Q.,NR,NR,410,
,20/03/2015,350,F.A.Q.,NR,NR,425,
,21/03/2015,340,F.A.Q.,NR,NR,440,
,22/03/2015,400,F.A.Q.,NR,NR,450,
,23/03/2015,450,F.A.Q.,NR,NR,460,
,24/03/2015,400,F.A.Q.,NR,NR,465,
,25/03/2015,500,F.A.Q.,NR,NR,450,
,26/03/2015,510,F.A.Q.,NR,NR,440,
,28/03/2015,540, ,NR,NR,NR,
,29/03/2015,550, ,NR,NR,NR,
,30/03/2015,560, ,NR,NR,NR,
Muzzafarnagar,02/03/2015,20,Desi,550,670,610,
,03/03/2015,40,Desi,500,680,600,
,04/03/2015,40,Desi,550,680,610,
,09/03/2015,48,Desi,535,725,620,
,10/03/2015,40,Desi,535,725,600,
,11/03/2015,65,Desi,550,700,600,
,12/03/2015,50,Desi,535,700,600,
,13/03/2015,65,Desi,535,710,600,
,14/03/2015,25,Desi,535,685,600,
,15/03/2015,45,Desi,520,675,580,
,16/03/2015,60,Desi,525,690,580,
,17/03/2015,70,Desi,535,650,580,
,18/03/2015,70,Desi,520,650,575,
,19/03/2015,75,Desi,530,650,580,
,20/03/2015,80,Desi,525,650,580,
,21/03/2015,65,Desi,540,670,590,
,22/03/2015,75,Desi,525,670,580,
,23/03/2015,70,Desi,475,640,580,
,24/03/2015,80,Desi,470,625,550,
,25/03/2015,85,Desi,450,670,550,
,26/03/2015,90,Desi,450,650,570,
,29/03/2015,90,Desi,475,625,535,
,30/03/2015,100,Desi,450,600,530,
Naanpara,31/03/2015,750,Red,600,625,610,
Nagina,24/03/2015,300,Desi,NR,NR,500,
Najibabad,31/03/2015,1800,Desi,NR,NR,530,
Naugarh,02/03/2015,38,Potato,550,700,610,
,03/03/2015,34,Potato,550,700,615,
,04/03/2015,27.5,Potato,550,700,610,
,05/03/2015,22.5,Potato,560,675,610,
,07/03/2015,23.5,Potato,550,675,615,
,09/03/2015,32.5,Potato,550,700,620,
,10/03/2015,30,Potato,575,675,625,
,11/03/2015,21,Potato,575,700,630,
,12/03/2015,25,Potato,580,700,635,
,13/03/2015,19,Potato,575,700,630,
,14/03/2015,15,Potato,600,700,635,
,16/03/2015,21,Potato,575,700,620,
,17/03/2015,15,Potato,580,700,630,
,18/03/2015,18,Potato,575,700,625,
,19/03/2015,16,Potato,600,675,630,
,20/03/2015,17.5,Potato,575,700,630,
,21/03/2015,18,Potato,600,700,635,
,23/03/2015,22,Potato,575,700,630,
,24/03/2015,24,Potato,575,700,620,
,25/03/2015,27.5,Potato,550,650,600,
,26/03/2015,24,Potato,550,650,600,
,27/03/2015,32,Potato,550,625,590,
,28/03/2015,34,Potato,540,630,585,
,30/03/2015,20,Potato,540,650,580,
,31/03/2015,17.5,Potato,540,650,585,
Nautnava,30/03/2015,2740, ,NR,NR,NR,
Nawabganj,17/03/2015,12,Desi,610,680,650,
,18/03/2015,20,Desi,600,680,650,
,30/03/2015,23,Desi,600,700,650,
,31/03/2015,25,Desi,600,700,650,
Paliakala,27/03/2015,20,F.A.Q.,540,590,560,
Panchpedwa,30/03/2015,38,Other,645,675,660,
Partaval,02/03/2015,10,Potato,600,640,620,
,03/03/2015,8.5,Potato,610,650,630,
,04/03/2015,9,Potato,610,650,630,
,05/03/2015,19.5,Potato,600,640,620,
,07/03/2015,8,Potato,600,640,620,
,09/03/2015,11,Potato,610,650,630,
,10/03/2015,9,Potato,600,640,625,
,11/03/2015,12,Potato,610,640,625,
,12/03/2015,30,Potato,610,650,630,
,13/03/2015,10,Potato,610,650,630,
,14/03/2015,8,Potato,600,640,620,
,16/03/2015,12,Potato,610,650,630,
,17/03/2015,10,Potato,600,650,635,
,18/03/2015,9,Potato,600,650,630,
,19/03/2015,35,Potato,600,650,625,
,20/03/2015,8,Potato,600,660,635,
,21/03/2015,11,Potato,NR,NR,625,
,23/03/2015,8,Potato,600,650,630,
,24/03/2015,12,Potato,610,660,640,
,25/03/2015,10,Potato,600,650,620,
,26/03/2015,18,Potato,600,660,630,
,27/03/2015,11,Potato,580,640,600,
,30/03/2015,15, ,NR,NR,NR,
,31/03/2015,8,Potato,560,630,590,
Payagpur,02/03/2015,48,Red,615,650,625,
,03/03/2015,54,Red,600,650,620,
,04/03/2015,47,Red,610,640,625,
,06/03/2015,60,Red,580,625,600,
,07/03/2015,54,Red,585,625,600,
,09/03/2015,45,Red,570,625,600,
,10/03/2015,50, ,NR,NR,NR,
,11/03/2015,41,Red,625,670,650,
,12/03/2015,37,Red,600,650,620,
,13/03/2015,43,Red,640,685,660,
,14/03/2015,50,Red,625,670,650,
,16/03/2015,48,Red,625,680,650,
,17/03/2015,52.5,Red,625,675,640,
,18/03/2015,39,Red,635,680,650,
,19/03/2015,50,Red,625,675,640,
,20/03/2015,42.5,Red,625,675,640,
,21/03/2015,37.5,Red,625,675,650,
,23/03/2015,50,Red,625,670,640,
,24/03/2015,62.5,Red,520,575,550,
,25/03/2015,47,Red,580,640,600,
,26/03/2015,45,Red,570,625,600,
,27/03/2015,53,Red,600,650,615,
,28/03/2015,47.5,Red,600,650,620,
,30/03/2015,41,Red,610,650,625,
,31/03/2015,50,Red,600,645,620,
Pilibhit,01/03/2015,358,F.A.Q.,520,550,535,
,02/03/2015,280,F.A.Q.,525,560,540,
,03/03/2015,200, ,NR,NR,NR,
,04/03/2015,250,F.A.Q.,520,550,535,
,05/03/2015,350,F.A.Q.,510,550,530,
,07/03/2015,380,F.A.Q.,520,565,535,
,08/03/2015,300,F.A.Q.,520,560,540,
,09/03/2015,320,F.A.Q.,525,565,545,
,10/03/2015,284,F.A.Q.,530,570,550,
,11/03/2015,300,F.A.Q.,520,565,535,
,12/03/2015,280,F.A.Q.,510,550,530,
,13/03/2015,350,F.A.Q.,500,545,525,
,14/03/2015,326,F.A.Q.,510,550,528,
,15/03/2015,300,F.A.Q.,505,550,530,
,16/03/2015,320,F.A.Q.,510,550,525,
,17/03/2015,280,F.A.Q.,510,545,530,
,18/03/2015,300,F.A.Q.,505,550,525,
,19/03/2015,320,F.A.Q.,510,545,530,
,20/03/2015,300,F.A.Q.,520,550,535,
,21/03/2015,280,F.A.Q.,505,550,525,
,22/03/2015,350,F.A.Q.,510,550,530,
,23/03/2015,320,F.A.Q.,520,545,535,
,24/03/2015,380,F.A.Q.,510,550,530,
,25/03/2015,350,F.A.Q.,505,540,528,
,27/03/2015,340,F.A.Q.,500,545,525,
,28/03/2015,320,F.A.Q.,510,550,530,
,29/03/2015,300,F.A.Q.,520,550,535,
,30/03/2015,280,F.A.Q.,510,550,530,
,31/03/2015,320,F.A.Q.,515,540,528,
Pratapgarh,01/03/2015,70,Potato,570,630,600,
,02/03/2015,80,Potato,590,640,615,
,03/03/2015,65,Potato,590,640,620,
,04/03/2015,70,Potato,570,650,610,
,05/03/2015,72.5,Potato,570,640,605,
,07/03/2015,65,Potato,590,650,620,
,08/03/2015,30,Potato,590,640,615,
,09/03/2015,20,Potato,580,640,610,
,10/03/2015,11,Potato,570,640,605,
,11/03/2015,55,Potato,580,640,610,
,12/03/2015,51,Potato,580,650,615,
,13/03/2015,85,Potato,575,645,610,
,14/03/2015,110,Potato,550,650,600,
,15/03/2015,51.5,Potato,575,625,600,
,16/03/2015,45,Potato,580,640,610,
,17/03/2015,40,Potato,590,640,615,
,18/03/2015,31,Potato,580,640,610,
,19/03/2015,90,Potato,570,630,600,
,20/03/2015,58,Potato,580,640,610,
,21/03/2015,55,Potato,570,630,600,
,22/03/2015,140,Potato,570,625,600,
,23/03/2015,65,Potato,570,630,600,
,24/03/2015,45,Potato,575,625,600,
,25/03/2015,35,Potato,560,620,590,
,26/03/2015,60,Potato,550,610,580,
,27/03/2015,45,Potato,550,620,585,
,28/03/2015,50,Potato,560,620,590,
,29/03/2015,55,Potato,560,610,585,
,30/03/2015,65,Potato,550,610,580,
,31/03/2015,70,Potato,550,620,585,
Pukhrayan,03/03/2015,8.5,Desi,NR,NR,600,
,04/03/2015,7,Desi,NR,NR,580,
,07/03/2015,6.5,Desi,NR,NR,590,
,08/03/2015,6,Desi,NR,NR,600,
,10/03/2015,7.5,Desi,NR,NR,610,
,11/03/2015,8,Desi,NR,NR,600,
,12/03/2015,6,Desi,NR,NR,585,
,13/03/2015,6.5,Desi,NR,NR,580,
,14/03/2015,6,Desi,NR,NR,595,
,15/03/2015,6.5,Desi,NR,NR,595,
,17/03/2015,7,Desi,NR,NR,600,
,18/03/2015,8.5,Desi,NR,NR,605,
,19/03/2015,9,Desi,NR,NR,600,
,20/03/2015,9.5,Desi,NR,NR,585,
,21/03/2015,9,Desi,NR,NR,590,
,22/03/2015,11,Desi,NR,NR,600,
,24/03/2015,9.5,Desi,NR,NR,600,
,25/03/2015,9,Desi,NR,NR,580,
,26/03/2015,8,Desi,NR,NR,600,
,27/03/2015,8.5,Desi,NR,NR,600,
,28/03/2015,8,Desi,NR,NR,600,
,29/03/2015,9.5,Desi,NR,NR,695,
,31/03/2015,9.5,Desi,NR,NR,615,
Puranpur,30/03/2015,3500,Other,515,545,528,
Raath,02/03/2015,34.5,Local,690,715,700,
,05/03/2015,30,Local,650,750,700,
,08/03/2015,29,Local,675,725,700,
,12/03/2015,26,Local,670,725,700,
,13/03/2015,28.5,Local,680,725,700,
,14/03/2015,27,Local,1300,1500,1400,
,15/03/2015,20,Desi,680,715,700,
,16/03/2015,22.5,Local,680,710,700,
,19/03/2015,24,Local,680,725,700,
,20/03/2015,28.5,Local,670,715,700,
,21/03/2015,29,Local,680,720,700,
,23/03/2015,31.5,Local,690,750,715,
,24/03/2015,26,Local,689,715,700,
,26/03/2015,28,Local,670,720,700,
,27/03/2015,26,Desi,670,720,700,
,31/03/2015,0.8,Local,670,715,700,
Raibareilly,05/03/2015,48,Other,580,625,600,
,11/03/2015,65,Other,550,600,570,
,12/03/2015,46,Other,580,600,590,
,13/03/2015,36,Other,480,550,530,
,14/03/2015,42,Other,480,550,530,
,15/03/2015,35,Other,480,550,530,
,16/03/2015,48,Other,480,520,500,
,18/03/2015,65,Other,500,560,530,
,19/03/2015,40,Other,500,560,525,
,20/03/2015,54,Other,500,550,520,
,21/03/2015,68,Other,500,550,530,
,22/03/2015,48,Other,500,550,530,
,23/03/2015,37.5,Other,500,560,540,
,25/03/2015,40,Other,500,530,520,
,26/03/2015,67.5,Other,450,500,475,
,27/03/2015,55,Other,450,500,475,
,28/03/2015,60,Other,460,500,475,
,29/03/2015,56,Other,460,500,470,
,30/03/2015,70,Other,450,475,470,
Rampur,01/03/2015,44,Desi,400,450,430,
,02/03/2015,35,Desi,400,440,430,
,04/03/2015,35,Desi,430,450,435,
,05/03/2015,45,Desi,425,445,430,
,07/03/2015,40,Desi,425,450,435,
,08/03/2015,39,Desi,425,450,440,
,09/03/2015,42.5,Desi,440,465,450,
,10/03/2015,14,Desi,420,450,440,
,11/03/2015,20,Desi,430,455,445,
,12/03/2015,15,Desi,430,450,440,
,13/03/2015,18,Desi,450,480,460,
,14/03/2015,15,Desi,450,470,460,
,15/03/2015,18,Desi,450,475,465,
,16/03/2015,20,Desi,445,475,465,
,17/03/2015,25,Desi,460,500,475,
,18/03/2015,41,Desi,450,500,480,
,19/03/2015,42.5,Desi,475,500,485,
,20/03/2015,45,Desi,460,485,470,
,21/03/2015,50,Desi,450,480,470,
,22/03/2015,40,Desi,460,475,465,
,23/03/2015,40,Desi,450,475,460,
,24/03/2015,36,Desi,450,475,460,
,25/03/2015,38,Desi,450,470,465,
,26/03/2015,40,Desi,460,475,470,
,27/03/2015,22,Desi,450,470,460,
,28/03/2015,25,Desi,440,465,450,
,29/03/2015,25,Desi,450,470,460,
,30/03/2015,30,Desi,440,465,450,
,31/03/2015,50,Desi,400,450,440,
Rasda,31/03/2015,180,Desi,525,600,540,
Robertsganj,27/03/2015,60,Desi,NR,NR,630,
,30/03/2015,50,Desi,NR,NR,650,
Rura,02/03/2015,26,Desi,NR,NR,615,
,03/03/2015,24,Desi,NR,NR,620,
,04/03/2015,26.5,Desi,NR,NR,615,
,05/03/2015,38,Desi,NR,NR,600,
